CBSA Name,season,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Temp,RH,Pressure,Wind,Precip
"Roanoke, VA",Winter,37.2973380796,-79.985668115,8.80442477876,35.2300884956,NA,NA,12.0714285714,11.2142857143,0.356975566667,5.21111111111,9.82634474118,20.3529411765,NA,NA,1.92841475294,5.05882352941,"Roanoke, VAWinter",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,36.4187562688,NA,1015.86039091,6.6741759411,338.4
"Rochester, MN",Fall,43.996908,-92.450366,8.09,32.8333333333,8.86512015385,35.6,NA,NA,NA,NA,NA,NA,0.0207544074074,30.4814814815,NA,NA,"Rochester, MNFall",Metropolitan Statistical Area,186011.0,1615.6,115.1,1549.6,85617.0,0.765147994566,11764.0,0.1051333381,10131.0,0.0905394294702,4384.0,0.0391792378637,111896.0,36.4148969072,NA,1016.75623511,10.2293813502,393.7
"Rochester, MN",Spring,43.996908,-92.450366,6.66551724138,27.6896551724,8.32209113433,33.6111111111,NA,NA,NA,NA,NA,NA,0.0310808554217,37.4698795181,NA,NA,"Rochester, MNSpring",Metropolitan Statistical Area,186011.0,1615.6,115.1,1549.6,85617.0,0.765147994566,11764.0,0.1051333381,10131.0,0.0905394294702,4384.0,0.0391792378637,111896.0,57.029793621,NA,1013.20309598,9.75464792969,316.3
"Rochester, MN",Summer,43.996908,-92.450366,7.72857142857,32.1785714286,7.93947980625,32.7906976744,NA,NA,NA,NA,NA,NA,0.026295076087,32.3586956522,NA,NA,"Rochester, MNSummer",Metropolitan Statistical Area,186011.0,1615.6,115.1,1549.6,85617.0,0.765147994566,11764.0,0.1051333381,10131.0,0.0905394294702,4384.0,0.0391792378637,111896.0,69.3509654972,NA,1014.15720422,7.32068570631,559.5
"Rochester, MN",Winter,43.996908,-92.450366,14.7103448276,51.2068965517,17.5098289305,59.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rochester, MNWinter",Metropolitan Statistical Area,186011.0,1615.6,115.1,1549.6,85617.0,0.765147994566,11764.0,0.1051333381,10131.0,0.0905394294702,4384.0,0.0391792378637,111896.0,20.5456927711,NA,1020.10790213,9.5934768137,147.0
"Rochester, NY",Fall,43.14618,-77.54817,7.66086956522,31.0434782609,6.13325022772,25.8125,NA,NA,0.490651369231,6.8,NA,NA,0.0200373233083,22.9473684211,2.07125163333,9.73333333333,"Rochester, NYFall",Metropolitan Statistical Area,1054323.0,2928.1,360.1,2909.0,413472.0,0.817789662518,41024.0,0.0811397219525,41552.0,0.0821840319464,9549.0,0.0188865835834,505597.0,41.4718452012,NA,1014.61012306,7.40152608674,394.6
"Rochester, NY",Spring,43.14618,-77.54817,6.3,26.1379310345,6.0647483641,25.9259259259,NA,NA,0.320485494624,4.13978494624,NA,NA,0.0346662045455,39.4431818182,2.12339874194,8.38709677419,"Rochester, NYSpring",Metropolitan Statistical Area,1054323.0,2928.1,360.1,2909.0,413472.0,0.817789662518,41024.0,0.0811397219525,41552.0,0.0821840319464,9549.0,0.0188865835834,505597.0,56.2154653465,NA,1014.30664107,7.00547337037,370.7
"Rochester, NY",Summer,43.14618,-77.54817,10.1709677419,37.9677419355,8.70134354028,33.7478991597,NA,NA,0.362349934783,4.98913043478,NA,NA,0.0314814945055,37.7637362637,1.85436196739,7.86956521739,"Rochester, NYSummer",Metropolitan Statistical Area,1054323.0,2928.1,360.1,2909.0,413472.0,0.817789662518,41024.0,0.0811397219525,41552.0,0.0821840319464,9549.0,0.0188865835834,505597.0,69.2636647438,NA,1014.46107644,6.4576626771,457.8
"Rochester, NY",Winter,43.14618,-77.54817,10.024137931,36.7931034483,8.83102268023,34.7608695652,NA,NA,0.437321341772,6.05063291139,NA,NA,0.025636183908,27.632183908,2.70072076667,11.0222222222,"Rochester, NYWinter",Metropolitan Statistical Area,1054323.0,2928.1,360.1,2909.0,413472.0,0.817789662518,41024.0,0.0811397219525,41552.0,0.0821840319464,9549.0,0.0188865835834,505597.0,27.4989804588,NA,1014.67254668,8.52542570377,167.8
"Rock Springs, WY",Fall,41.591613,-109.220722,5.28965517241,22.0344827586,NA,NA,12.3877338877,11.3804573805,NA,NA,3.21308927222,9.56666666667,0.0313859776536,34.2458100559,0.678813121951,4.69512195122,"Rock Springs, WYFall",Micropolitan Statistical Area,43806.0,10426.6,4.2,768.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3111551155,NA,1018.59554731,9.51562071727,45.8
"Rock Springs, WY",Spring,41.591613,-109.220722,4.88571428571,20.4642857143,NA,NA,14.3778894472,12.9246231156,NA,NA,3.10776439831,11.5,0.0390989491525,43.5593220339,0.933599571429,4.28571428571,"Rock Springs, WYSpring",Micropolitan Statistical Area,43806.0,10426.6,4.2,768.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0287976151,NA,1012.19466368,11.6489392726,134.2
"Rock Springs, WY",Summer,41.591613,-109.220722,6.51052631579,27.1052631579,NA,NA,18.3164021164,16.8074074074,NA,NA,2.63598869022,10.1032608696,0.0400524555556,46.1277777778,1.05799515217,5.30434782609,"Rock Springs, WYSummer",Micropolitan Statistical Area,43806.0,10426.6,4.2,768.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4281472081,NA,1013.47345735,9.35149095218,50.8
"Rock Springs, WY",Winter,41.591613,-109.220722,7.08275862069,29.4827586207,NA,NA,9.93879781421,9.17704918033,NA,NA,5.84230531683,16.099009901,0.0367384455446,36.603960396,0.370965875,0.875,"Rock Springs, WYWinter",Micropolitan Statistical Area,43806.0,10426.6,4.2,768.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5991100703,NA,1019.02952646,8.58411189829,15.3
"Rockford, IL",Fall,42.263081,-89.092767,10.1833333333,40.0333333333,NA,NA,NA,NA,0.392947566667,6.37777777778,NA,NA,0.0183988117647,23.6352941176,NA,NA,"Rockford, ILFall",Metropolitan Statistical Area,349431.0,794.1,440.0,2381.4,125905.0,0.851106258999,12152.0,0.0821464060947,8771.0,0.0592911560119,1103.0,0.00745617889421,147931.0,42.5527445652,NA,1017.22897975,7.87212238558,222.7
"Rockford, IL",Spring,42.263081,-89.092767,7.77333333333,32.1666666667,NA,NA,NA,NA,0.33718644086,4.69892473118,NA,NA,0.0327535806452,38.376344086,NA,NA,"Rockford, ILSpring",Metropolitan Statistical Area,349431.0,794.1,440.0,2381.4,125905.0,0.851106258999,12152.0,0.0821464060947,8771.0,0.0592911560119,1103.0,0.00745617889421,147931.0,59.0601761252,NA,1014.01286977,7.83368792147,511.1
"Rockford, IL",Summer,42.263081,-89.092767,8.41666666667,35.0,NA,NA,NA,NA,0.344338793478,5.0652173913,NA,NA,0.0283532608696,34.3804347826,NA,NA,"Rockford, ILSummer",Metropolitan Statistical Area,349431.0,794.1,440.0,2381.4,125905.0,0.851106258999,12152.0,0.0821464060947,8771.0,0.0592911560119,1103.0,0.00745617889421,147931.0,72.1247334898,NA,1014.96470132,6.03725393826,512.6
"Rockford, IL",Winter,42.263081,-89.092767,13.9727272727,48.7727272727,NA,NA,NA,NA,0.371975322222,5.53333333333,NA,NA,0.0241301666667,27.7,NA,NA,"Rockford, ILWinter",Metropolitan Statistical Area,349431.0,794.1,440.0,2381.4,125905.0,0.851106258999,12152.0,0.0821464060947,8771.0,0.0592911560119,1103.0,0.00745617889421,147931.0,27.0861921708,NA,1019.35546285,7.02090998575,128.5
"Rocky Mount, NC",Fall,35.93355,-77.75007,8.14642857143,33.0,NA,NA,NA,NA,NA,NA,NA,NA,0.02679205,37.625,NA,NA,"Rocky Mount, NCFall",Metropolitan Statistical Area,152392.0,1045.7,145.7,525.7,49796.0,0.841731604659,6154.0,0.104024746869,2965.0,0.0501191703714,244.0,0.00412447810139,59159.0,53.3155426918,NA,1016.77904052,4.5508931625,407.1
"Rocky Mount, NC",Spring,35.93355,-77.75007,9.75666666667,39.3666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0347307228916,44.4819277108,NA,NA,"Rocky Mount, NCSpring",Metropolitan Statistical Area,152392.0,1045.7,145.7,525.7,49796.0,0.841731604659,6154.0,0.104024746869,2965.0,0.0501191703714,244.0,0.00412447810139,59159.0,66.8258606272,NA,1015.43553163,4.9551664892,338.0
"Rocky Mount, NC",Summer,35.93355,-77.75007,11.7266666667,46.4,NA,NA,NA,NA,NA,NA,NA,NA,0.0330948695652,47.8369565217,NA,NA,"Rocky Mount, NCSummer",Metropolitan Statistical Area,152392.0,1045.7,145.7,525.7,49796.0,0.841731604659,6154.0,0.104024746869,2965.0,0.0501191703714,244.0,0.00412447810139,59159.0,77.7242964019,NA,1015.78446558,3.71657220242,253.5
"Rocky Mount, NC",Winter,35.93355,-77.75007,9.04827586207,35.4482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rocky Mount, NCWinter",Metropolitan Statistical Area,152392.0,1045.7,145.7,525.7,49796.0,0.841731604659,6154.0,0.104024746869,2965.0,0.0501191703714,244.0,0.00412447810139,59159.0,39.8565765098,NA,1015.04208333,5.39714596887,372.9
"Rome, GA",Fall,34.26054,-85.32333,12.3584415584,45.8961038961,13.8033886328,51.3404255319,24.7692307692,23.0,NA,NA,NA,NA,NA,NA,1.72491584444,7.96666666667,"Rome, GAFall",Metropolitan Statistical Area,96317.0,509.9,188.9,723.0,34788.0,0.819215824797,4564.0,0.107476745555,2923.0,0.0688331567173,190.0,0.00447427293065,42465.0,53.2829904069,NA,1017.72546757,3.36828905284,343.3
"Rome, GA",Spring,34.26054,-85.32333,13.5236111111,50.2916666667,15.7376767437,56.3113207547,26.3125,24.25,NA,NA,NA,NA,NA,NA,1.44622947312,7.12903225806,"Rome, GASpring",Metropolitan Statistical Area,96317.0,509.9,188.9,723.0,34788.0,0.819215824797,4564.0,0.107476745555,2923.0,0.0688331567173,190.0,0.00447427293065,42465.0,66.7133492537,NA,1015.34508671,3.06461629826,464.4
"Rome, GA",Summer,34.26054,-85.32333,16.6634920635,59.9523809524,16.8840394162,59.9428571429,24.9333333333,22.9333333333,NA,NA,NA,NA,NA,NA,1.49884719565,8.23913043478,"Rome, GASummer",Metropolitan Statistical Area,96317.0,509.9,188.9,723.0,34788.0,0.819215824797,4564.0,0.107476745555,2923.0,0.0688331567173,190.0,0.00447427293065,42465.0,79.7882506702,NA,1015.42299299,2.64510956263,224.1
"Rome, GA",Winter,34.26054,-85.32333,11.4517241379,43.0114942529,12.900859918,48.9897959184,24.5333333333,22.6,NA,NA,NA,NA,NA,NA,1.56309553933,6.55056179775,"Rome, GAWinter",Metropolitan Statistical Area,96317.0,509.9,188.9,723.0,34788.0,0.819215824797,4564.0,0.107476745555,2923.0,0.0688331567173,190.0,0.00447427293065,42465.0,39.627740113,NA,1017.33224782,4.54966961724,464.6
"Roswell, NM",Fall,33.396944,-104.523611,5.56333333333,23.1666666667,4.22222222222,17.5925925926,20.4545454545,19.0909090909,NA,NA,NA,NA,NA,NA,NA,NA,"Roswell, NMFall",Micropolitan Statistical Area,65645.0,6065.3,10.8,1163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4162638201,NA,1015.23080286,6.0116844121,79.3
"Roswell, NM",Spring,33.396944,-104.523611,4.68275862069,19.4827586207,5.27741935484,21.4193548387,19.0714285714,17.6428571429,NA,NA,NA,NA,NA,NA,NA,NA,"Roswell, NMSpring",Micropolitan Statistical Area,65645.0,6065.3,10.8,1163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5836433836,NA,1008.01483474,9.31859933568,53.2
"Roswell, NM",Summer,33.396944,-104.523611,5.108,21.4,4.81666666667,20.2,16.3333333333,15.0833333333,NA,NA,NA,NA,NA,NA,NA,NA,"Roswell, NMSummer",Micropolitan Statistical Area,65645.0,6065.3,10.8,1163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7594657534,NA,1010.92645914,6.50091608956,362.4
"Roswell, NM",Winter,33.396944,-104.523611,6.35882352941,26.1176470588,4.15666666667,17.2,14.3846153846,13.3076923077,NA,NA,NA,NA,NA,NA,NA,NA,"Roswell, NMWinter",Micropolitan Statistical Area,65645.0,6065.3,10.8,1163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1643073742,NA,1014.78611557,7.19066420442,89.7
"Russellville, AR",Fall,35.259775,-93.10005,11.8928571429,44.4642857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russellville, ARFall",Micropolitan Statistical Area,83939.0,1742.5,48.2,425.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2739189189,NA,1017.80283194,2.72239753754,168.5
"Russellville, AR",Spring,35.259775,-93.10005,10.9032258065,43.7096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russellville, ARSpring",Micropolitan Statistical Area,83939.0,1742.5,48.2,425.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5107639367,NA,1013.04293405,2.95462342189,569.1
"Russellville, AR",Summer,35.259775,-93.10005,11.68,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russellville, ARSummer",Micropolitan Statistical Area,83939.0,1742.5,48.2,425.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5113053348,NA,1014.28866727,2.10617053525,352.4
"Russellville, AR",Winter,35.259775,-93.10005,10.71,42.2333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Russellville, ARWinter",Micropolitan Statistical Area,83939.0,1742.5,48.2,425.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8358390177,NA,1018.62639147,3.59421387922,299.3
"Rutland, VT",Fall,43.608056,-72.982778,8.39230769231,32.3846153846,7.90210235802,29.9871794872,13.0,11.9333333333,0.390010455556,5.68888888889,7.93141133333,15.7,NA,NA,2.43864355556,8.7037037037,"Rutland, VTFall",Micropolitan Statistical Area,61642.0,929.8,66.3,841.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5186802828,NA,NA,6.37273465996,412.2
"Rutland, VT",Spring,43.608056,-72.982778,7.54333333333,31.1,7.99347452101,32.4285714286,15.75,14.5625,0.338486612903,4.24731182796,6.52874353763,15.2795698925,NA,NA,1.97545697619,5.61904761905,"Rutland, VTSpring",Micropolitan Statistical Area,61642.0,929.8,66.3,841.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.632045866,NA,NA,5.65474324638,257.6
"Rutland, VT",Summer,43.608056,-72.982778,9.59032258065,36.3548387097,10.0852373757,37.7528089888,14.2,13.1333333333,0.306349456522,3.21739130435,4.63592491304,10.3695652174,NA,NA,1.18842993478,3.26086956522,"Rutland, VTSummer",Micropolitan Statistical Area,61642.0,929.8,66.3,841.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1867219917,NA,NA,4.90148846726,315.3
"Rutland, VT",Winter,43.608056,-72.982778,12.1517241379,44.1034482759,12.0108474615,45.1898734177,11.0769230769,10.3076923077,0.469358222222,6.65555555556,11.7997645889,23.1777777778,NA,NA,4.12890061111,12.9555555556,"Rutland, VTWinter",Micropolitan Statistical Area,61642.0,929.8,66.3,841.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6780626781,NA,NA,5.73932996358,140.9
"Sacramento--Arden-Arcade--Roseville, CA",Fall,38.6090308843,-121.448774653,9.82809917355,37.5619834711,9.57012796457,34.6036585366,20.3911671924,18.7886435331,0.438102969444,7.14444444444,11.3738811879,21.4526627219,0.0235326048738,31.0261096606,0.316814179687,0.6953125,"Sacramento--Arden-Arcade--Roseville, CAFall",Metropolitan Statistical Area,2149127.0,5094.2,421.9,4538.5,686592.0,0.753859650471,104635.0,0.114886431137,95446.0,0.104797154932,24096.0,0.0264567634603,910769.0,55.8080513919,NA,1017.07847222,3.92900135763,251.8
"Sacramento--Arden-Arcade--Roseville, CA",Spring,38.6089113906,-121.449509586,4.59921875,19.2109375,4.30901481439,18.2807017544,13.0224719101,12.0262172285,0.31471467027,3.71891891892,5.87544304396,14.3475274725,0.0314498563707,36.6664092664,0.287509811828,0.661290322581,"Sacramento--Arden-Arcade--Roseville, CASpring",Metropolitan Statistical Area,2149127.0,5094.2,421.9,4538.5,686592.0,0.753859650471,104635.0,0.114886431137,95446.0,0.104797154932,24096.0,0.0264567634603,910769.0,59.7749834437,NA,1015.30183692,6.06878755629,133.9
"Sacramento--Arden-Arcade--Roseville, CA",Summer,38.6073704733,-121.451979763,6.47099236641,26.786259542,6.50049117625,26.2899408284,18.9569536424,17.5430463576,0.328912622951,4.06830601093,6.40864198172,12.7369901547,0.0360903667643,51.4663250366,0.222416663043,0.673913043478,"Sacramento--Arden-Arcade--Roseville, CASummer",Metropolitan Statistical Area,2149127.0,5094.2,421.9,4538.5,686592.0,0.753859650471,104635.0,0.114886431137,95446.0,0.104797154932,24096.0,0.0264567634603,910769.0,70.5667968057,NA,1010.64683486,5.43361060515,0.6
"Sacramento--Arden-Arcade--Roseville, CA",Winter,38.609087432,-121.449555744,10.1752,38.0,7.86719418135,29.9701492537,11.5878594249,10.6996805112,0.415313988796,6.96918767507,10.0576945377,19.9944134078,0.0205073149533,24.8280373832,0.143132497041,0.378698224852,"Sacramento--Arden-Arcade--Roseville, CAWinter",Metropolitan Statistical Area,2149127.0,5094.2,421.9,4538.5,686592.0,0.753859650471,104635.0,0.114886431137,95446.0,0.104797154932,24096.0,0.0264567634603,910769.0,49.147166065,NA,1016.24086673,3.65347041398,355.7
"Salinas, CA",Fall,36.69676,-121.637182,7.76050814973,31.29,NA,NA,19.4444444444,17.9777777778,0.339027777778,4.86666666667,9.47517536667,19.4555555556,0.0226429888889,30.0,NA,NA,"Salinas, CAFall",Metropolitan Statistical Area,415057.0,3280.6,126.5,6402.3,124735.0,0.715379497826,22320.0,0.128009543364,24021.0,0.13776510937,3286.0,0.0188458494397,174362.0,NA,NA,NA,NA,NA
"Salinas, CA",Spring,36.69676,-121.637182,5.85200248969,23.7211538462,NA,NA,18.0416666667,16.7083333333,0.326242829545,3.81818181818,4.21011479121,10.9120879121,0.0290395703971,32.5415162455,NA,NA,"Salinas, CASpring",Metropolitan Statistical Area,415057.0,3280.6,126.5,6402.3,124735.0,0.715379497826,22320.0,0.128009543364,24021.0,0.13776510937,3286.0,0.0188458494397,174362.0,55.7456716418,NA,1017.99023297,6.91548365601,119.5
"Salinas, CA",Summer,36.69676,-121.637182,6.92237157789,27.9158878505,NA,NA,17.5581395349,16.2325581395,0.302581532609,3.14130434783,3.29365927174,7.72826086957,0.0243087601476,27.4243542435,NA,NA,"Salinas, CASummer",Metropolitan Statistical Area,415057.0,3280.6,126.5,6402.3,124735.0,0.715379497826,22320.0,0.128009543364,24021.0,0.13776510937,3286.0,0.0188458494397,174362.0,58.5161306122,NA,1014.88708333,6.97257313725,1.0
"Salinas, CA",Winter,36.69676,-121.637182,5.30402335897,21.619047619,NA,NA,10.8666666667,9.97777777778,0.375204636364,5.85227272727,7.34658540909,16.6477272727,0.0224849776119,27.8134328358,NA,NA,"Salinas, CAWinter",Metropolitan Statistical Area,415057.0,3280.6,126.5,6402.3,124735.0,0.715379497826,22320.0,0.128009543364,24021.0,0.13776510937,3286.0,0.0188458494397,174362.0,51.429984544,NA,1017.01318565,6.06354852416,300.4
"Salisbury, NC",Fall,35.551868,-80.395039,9.96785714286,40.0714285714,9.64553358549,39.0582524272,NA,NA,0.306930811111,3.53333333333,NA,NA,0.0274966434109,37.1007751938,NA,NA,"Salisbury, NCFall",Micropolitan Statistical Area,138428.0,511.4,270.7,659.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6058577406,NA,NA,3.17168537796,NA
"Salisbury, NC",Spring,35.551868,-80.395039,11.2178571429,44.4285714286,11.4363446784,44.6603773585,NA,NA,0.301060333333,3.09677419355,NA,NA,0.0383389120879,49.9835164835,NA,NA,"Salisbury, NCSpring",Micropolitan Statistical Area,138428.0,511.4,270.7,659.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5249700957,NA,NA,3.8551034618,NA
"Salisbury, NC",Summer,35.551868,-80.395039,12.5066666667,49.4333333333,13.3634656181,51.5046728972,NA,NA,0.300679336957,3.08695652174,NA,NA,0.0364742119565,54.4076086957,NA,NA,"Salisbury, NCSummer",Micropolitan Statistical Area,138428.0,511.4,270.7,659.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.8094690667,NA,NA,2.54560417244,NA
"Salisbury, NC",Winter,35.551868,-80.395039,10.3178571429,39.9285714286,10.2084363538,40.5523809524,NA,NA,0.311894516854,3.57303370787,NA,NA,0.0283087888889,32.2666666667,NA,NA,"Salisbury, NCWinter",Micropolitan Statistical Area,138428.0,511.4,270.7,659.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0915191053,NA,NA,3.88408756391,NA
"Salt Lake City, UT",Fall,40.7249657465,-111.98049923,9.3103286385,34.2394366197,8.06205383453,31.4792626728,29.9631578947,27.0842105263,NA,NA,NA,NA,0.0197659158879,28.7196261682,2.78628292565,8.33457249071,"Salt Lake City, UTFall",Metropolitan Statistical Area,1124197.0,9555.3,117.7,4563.5,452711.0,0.765414001647,70830.0,0.119754708272,45621.0,0.0771329880854,22297.0,0.0376983019956,591459.0,45.4003541473,NA,1018.07746891,6.42200838927,228.2
"Salt Lake City, UT",Spring,40.7304207315,-111.970845027,7.10350194553,25.46692607,8.23539012113,31.7980769231,38.0177777778,31.0133333333,0.251096483516,4.01098901099,11.9696672151,27.7741935484,0.0373982222222,41.6060606061,2.46784688172,8.86021505376,"Salt Lake City, UTSpring",Metropolitan Statistical Area,1124197.0,9555.3,117.7,4563.5,452711.0,0.765414001647,70830.0,0.119754708272,45621.0,0.0771329880854,22297.0,0.0376983019956,591459.0,52.1635483871,NA,1011.45467116,7.95942117732,249.8
"Salt Lake City, UT",Summer,40.7299479479,-111.985847289,6.61279620853,27.2322274882,7.93577058681,32.2307692308,27.4108108108,25.2054054054,0.1933333,2.9,10.08163245,23.05,0.04193496875,50.0803571429,3.85948255636,13.1381818182,"Salt Lake City, UTSummer",Metropolitan Statistical Area,1124197.0,9555.3,117.7,4563.5,452711.0,0.765414001647,70830.0,0.119754708272,45621.0,0.0771329880854,22297.0,0.0376983019956,591459.0,75.7804646597,NA,1010.0961192,8.13854098143,85.0
"Salt Lake City, UT",Winter,40.7255886849,-111.979085498,15.3406392694,51.00456621,17.3366686702,58.0544554455,34.070754717,30.3679245283,0.582617696203,9.72151898734,25.9946810253,38.0886075949,0.0159695842697,23.9438202247,2.10040297778,5.68518518519,"Salt Lake City, UTWinter",Metropolitan Statistical Area,1124197.0,9555.3,117.7,4563.5,452711.0,0.765414001647,70830.0,0.119754708272,45621.0,0.0771329880854,22297.0,0.0376983019956,591459.0,33.0624916388,NA,1017.66698379,5.19087870258,136.7
"San Antonio, TX",Fall,29.3866744643,-98.4549120714,7.375,30.6785714286,8.42314034886,34.3869731801,17.4491525424,16.1440677966,0.3018182,3.13333333333,5.85458615957,13.1542553191,0.0267432097378,36.2696629213,NA,NA,"San Antonio, TXFall",Metropolitan Statistical Area,2142508.0,7312.6,293.0,3475.4,768918.0,0.793248518561,108702.0,0.112141607382,69188.0,0.0713772840566,22520.0,0.0232325900005,969328.0,65.4760431932,NA,1017.30444444,4.52885483687,30.5
"San Antonio, TX",Spring,29.4044550769,-98.4777933846,9.03076923077,36.3846153846,10.1278397674,39.7729393468,17.7107438017,16.4462809917,0.326260272031,3.80842911877,5.42779754585,12.6484716157,0.0281720752688,34.1075268817,0.531383290323,4.53225806452,"San Antonio, TXSpring",Metropolitan Statistical Area,2142508.0,7312.6,293.0,3475.4,768918.0,0.793248518561,108702.0,0.112141607382,69188.0,0.0713772840566,22520.0,0.0232325900005,969328.0,73.8824134705,NA,1012.24409235,6.50785387339,239.7
"San Antonio, TX",Summer,29.3952355,-98.465929,10.2928571429,40.5,9.9491676288,39.4991023339,19.0247933884,17.6280991736,0.30542812844,3.26605504587,4.45736086552,8.81724137931,0.0224688809524,31.1394557823,1.51318427778,11.5,"San Antonio, TXSummer",Metropolitan Statistical Area,2142508.0,7312.6,293.0,3475.4,768918.0,0.793248518561,108702.0,0.112141607382,69188.0,0.0713772840566,22520.0,0.0232325900005,969328.0,83.1035682255,NA,1012.57911192,5.62244671918,276.1
"San Antonio, TX",Winter,29.38085296,-98.44742056,8.692,34.4,7.62838163859,31.103960396,12.3189655172,11.3189655172,0.362592348101,4.89873417722,8.08090856595,16.8920863309,0.0251830480769,30.28125,0.554477478261,3.08695652174,"San Antonio, TXWinter",Metropolitan Statistical Area,2142508.0,7312.6,293.0,3475.4,768918.0,0.793248518561,108702.0,0.112141607382,69188.0,0.0713772840566,22520.0,0.0232325900005,969328.0,54.1708366534,NA,1017.94223369,6.09204810212,318.3
"San Diego-Carlsbad-San Marcos, CA",Fall,33.0652732,-117.091846795,5.5369,28.3859649123,13.5830388722,49.6666666667,24.5503875969,22.1240310078,0.616375111111,10.3277777778,16.7022951364,29.5949367089,0.0239203258197,32.1680327869,1.12923492963,3.46296296296,"San Diego-Carlsbad-San Marcos, CAFall",Metropolitan Statistical Area,3095313.0,4206.6,735.8,6920.5,1113770.0,0.761643794399,147953.0,0.101176620229,157398.0,0.107635517163,43203.0,0.0295440682092,1462324.0,54.4180074587,NA,1016.18482143,3.09581225446,232.5
"San Diego-Carlsbad-San Marcos, CA",Spring,33.0752747066,-117.094357131,5.55820687152,27.0205882353,12.9275325665,48.1914893617,24.4604316547,22.6115107914,0.40147677957,5.65053763441,9.31746372337,18.7192254495,0.0358841666667,40.3120155039,0.897749050179,2.41218637993,"San Diego-Carlsbad-San Marcos, CASpring",Metropolitan Statistical Area,3095313.0,4206.6,735.8,6920.5,1113770.0,0.761643794399,147953.0,0.101176620229,157398.0,0.107635517163,43203.0,0.0295440682092,1462324.0,53.9602585464,NA,1014.31384892,3.4185561896,82.9
"San Diego-Carlsbad-San Marcos, CA",Summer,33.0263490794,-117.049090122,5.32679900744,28.0732484076,13.7606317191,51.7228915663,24.3484848485,22.4772727273,0.375931603659,4.96951219512,9.39025701776,16.7732240437,0.0326902055814,38.6502325581,1.05477969928,2.54347826087,"San Diego-Carlsbad-San Marcos, CASummer",Metropolitan Statistical Area,3095313.0,4206.6,735.8,6920.5,1113770.0,0.761643794399,147953.0,0.101176620229,157398.0,0.107635517163,43203.0,0.0295440682092,1462324.0,65.4558274895,NA,1011.3813659,3.29150999719,2.7
"San Diego-Carlsbad-San Marcos, CA",Winter,33.0893618354,-117.121657713,5.79025137083,26.7410714286,13.9871164237,50.2740740741,22.4538461538,20.4,0.729168012658,12.1898734177,16.9333370752,30.6340425532,0.0243273913956,31.4889821616,1.43698307576,3.93939393939,"San Diego-Carlsbad-San Marcos, CAWinter",Metropolitan Statistical Area,3095313.0,4206.6,735.8,6920.5,1113770.0,0.761643794399,147953.0,0.101176620229,157398.0,0.107635517163,43203.0,0.0295440682092,1462324.0,48.2089018514,NA,1015.35799624,3.84532817877,577.8
