,CBSA Name,Mode,Total
16677,"Missoula, MT",Drive Alone,59490.0
16678,"Missoula, MT",Drive Alone,59490.0
16679,"Missoula, MT",Drive Alone,59490.0
16680,"Missoula, MT",Drive Alone,59490.0
16681,"Missoula, MT",Drive Alone,59490.0
16682,"Missoula, MT",Drive Alone,59490.0
16683,"Missoula, MT",Drive Alone,59490.0
16684,"Missoula, MT",Drive Alone,59490.0
16685,"Missoula, MT",Drive Alone,59490.0
16686,"Missoula, MT",Drive Alone,59490.0
16687,"Missoula, MT",Drive Alone,59490.0
16688,"Missoula, MT",Drive Alone,59490.0
16689,"Missoula, MT",Drive Alone,59490.0
16690,"Missoula, MT",Drive Alone,59490.0
16691,"Missoula, MT",Drive Alone,59490.0
16692,"Missoula, MT",Drive Alone,59490.0
16693,"Missoula, MT",Drive Alone,59490.0
16694,"Missoula, MT",Drive Alone,59490.0
16695,"Missoula, MT",Drive Alone,59490.0
16696,"Missoula, MT",Drive Alone,59490.0
16697,"Missoula, MT",Drive Alone,59490.0
16698,"Missoula, MT",Drive Alone,59490.0
16699,"Missoula, MT",Drive Alone,59490.0
16700,"Mobile, AL",Carpool,174901.0
16701,"Mobile, AL",Carpool,174901.0
16702,"Mobile, AL",Carpool,174901.0
16703,"Mobile, AL",Carpool,174901.0
16704,"Mobile, AL",Carpool,174901.0
16705,"Mobile, AL",Carpool,174901.0
16706,"Mobile, AL",Carpool,174901.0
16707,"Mobile, AL",Carpool,174901.0
16708,"Mobile, AL",Carpool,174901.0
16709,"Mobile, AL",Carpool,174901.0
16710,"Mobile, AL",Other,174901.0
16711,"Mobile, AL",Other,174901.0
16712,"Mobile, AL",Other,174901.0
16713,"Mobile, AL",Other,174901.0
16714,"Mobile, AL",Drive Alone,174901.0
16715,"Mobile, AL",Drive Alone,174901.0
16716,"Mobile, AL",Drive Alone,174901.0
16717,"Mobile, AL",Drive Alone,174901.0
16718,"Mobile, AL",Drive Alone,174901.0
16719,"Mobile, AL",Drive Alone,174901.0
16720,"Mobile, AL",Drive Alone,174901.0
16721,"Mobile, AL",Drive Alone,174901.0
16722,"Mobile, AL",Drive Alone,174901.0
16723,"Mobile, AL",Drive Alone,174901.0
16724,"Mobile, AL",Drive Alone,174901.0
16725,"Mobile, AL",Drive Alone,174901.0
16726,"Mobile, AL",Drive Alone,174901.0
16727,"Mobile, AL",Drive Alone,174901.0
16728,"Mobile, AL",Drive Alone,174901.0
16729,"Mobile, AL",Drive Alone,174901.0
16730,"Mobile, AL",Drive Alone,174901.0
16731,"Mobile, AL",Drive Alone,174901.0
16732,"Mobile, AL",Drive Alone,174901.0
16733,"Mobile, AL",Drive Alone,174901.0
16734,"Mobile, AL",Drive Alone,174901.0
16735,"Mobile, AL",Drive Alone,174901.0
16736,"Mobile, AL",Drive Alone,174901.0
16737,"Mobile, AL",Drive Alone,174901.0
16738,"Mobile, AL",Drive Alone,174901.0
16739,"Mobile, AL",Drive Alone,174901.0
16740,"Mobile, AL",Drive Alone,174901.0
16741,"Mobile, AL",Drive Alone,174901.0
16742,"Mobile, AL",Drive Alone,174901.0
16743,"Mobile, AL",Drive Alone,174901.0
16744,"Mobile, AL",Drive Alone,174901.0
16745,"Mobile, AL",Drive Alone,174901.0
16746,"Mobile, AL",Drive Alone,174901.0
16747,"Mobile, AL",Drive Alone,174901.0
16748,"Mobile, AL",Drive Alone,174901.0
16749,"Mobile, AL",Drive Alone,174901.0
16750,"Mobile, AL",Drive Alone,174901.0
16751,"Mobile, AL",Drive Alone,174901.0
16752,"Mobile, AL",Drive Alone,174901.0
16753,"Mobile, AL",Drive Alone,174901.0
16754,"Mobile, AL",Drive Alone,174901.0
16755,"Mobile, AL",Drive Alone,174901.0
16756,"Mobile, AL",Drive Alone,174901.0
16757,"Mobile, AL",Drive Alone,174901.0
16758,"Mobile, AL",Drive Alone,174901.0
16759,"Mobile, AL",Drive Alone,174901.0
16760,"Mobile, AL",Drive Alone,174901.0
16761,"Mobile, AL",Drive Alone,174901.0
16762,"Mobile, AL",Drive Alone,174901.0
16763,"Mobile, AL",Drive Alone,174901.0
16764,"Mobile, AL",Drive Alone,174901.0
16765,"Mobile, AL",Drive Alone,174901.0
16766,"Mobile, AL",Drive Alone,174901.0
16767,"Mobile, AL",Drive Alone,174901.0
16768,"Mobile, AL",Drive Alone,174901.0
16769,"Mobile, AL",Drive Alone,174901.0
16770,"Mobile, AL",Drive Alone,174901.0
16771,"Mobile, AL",Drive Alone,174901.0
16772,"Mobile, AL",Drive Alone,174901.0
16773,"Mobile, AL",Drive Alone,174901.0
16774,"Mobile, AL",Drive Alone,174901.0
16775,"Mobile, AL",Drive Alone,174901.0
16776,"Mobile, AL",Drive Alone,174901.0
16777,"Mobile, AL",Drive Alone,174901.0
16778,"Mobile, AL",Drive Alone,174901.0
16779,"Mobile, AL",Drive Alone,174901.0
16780,"Mobile, AL",Drive Alone,174901.0
16781,"Mobile, AL",Drive Alone,174901.0
16782,"Mobile, AL",Drive Alone,174901.0
16783,"Mobile, AL",Drive Alone,174901.0
16784,"Mobile, AL",Drive Alone,174901.0
16785,"Mobile, AL",Drive Alone,174901.0
16786,"Mobile, AL",Drive Alone,174901.0
16787,"Mobile, AL",Drive Alone,174901.0
16788,"Mobile, AL",Drive Alone,174901.0
16789,"Mobile, AL",Drive Alone,174901.0
16790,"Mobile, AL",Drive Alone,174901.0
16791,"Mobile, AL",Drive Alone,174901.0
16792,"Mobile, AL",Drive Alone,174901.0
16793,"Mobile, AL",Drive Alone,174901.0
16794,"Mobile, AL",Drive Alone,174901.0
16795,"Mobile, AL",Drive Alone,174901.0
16796,"Mobile, AL",Drive Alone,174901.0
16797,"Mobile, AL",Drive Alone,174901.0
16798,"Mobile, AL",Drive Alone,174901.0
16799,"Mobile, AL",Drive Alone,174901.0
16800,"Modesto, CA",Carpool,180341.0
16801,"Modesto, CA",Carpool,180341.0
16802,"Modesto, CA",Carpool,180341.0
16803,"Modesto, CA",Carpool,180341.0
16804,"Modesto, CA",Carpool,180341.0
16805,"Modesto, CA",Carpool,180341.0
16806,"Modesto, CA",Carpool,180341.0
16807,"Modesto, CA",Carpool,180341.0
16808,"Modesto, CA",Carpool,180341.0
16809,"Modesto, CA",Carpool,180341.0
16810,"Modesto, CA",Other,180341.0
16811,"Modesto, CA",Other,180341.0
16812,"Modesto, CA",Other,180341.0
16813,"Modesto, CA",Other,180341.0
16814,"Modesto, CA",Other,180341.0
16815,"Modesto, CA",Other,180341.0
16816,"Modesto, CA",Other,180341.0
16817,"Modesto, CA",Other,180341.0
16818,"Modesto, CA",Public Transportation,180341.0
16819,"Modesto, CA",Drive Alone,180341.0
16820,"Modesto, CA",Drive Alone,180341.0
16821,"Modesto, CA",Drive Alone,180341.0
16822,"Modesto, CA",Drive Alone,180341.0
16823,"Modesto, CA",Drive Alone,180341.0
16824,"Modesto, CA",Drive Alone,180341.0
16825,"Modesto, CA",Drive Alone,180341.0
16826,"Modesto, CA",Drive Alone,180341.0
16827,"Modesto, CA",Drive Alone,180341.0
16828,"Modesto, CA",Drive Alone,180341.0
16829,"Modesto, CA",Drive Alone,180341.0
16830,"Modesto, CA",Drive Alone,180341.0
16831,"Modesto, CA",Drive Alone,180341.0
16832,"Modesto, CA",Drive Alone,180341.0
16833,"Modesto, CA",Drive Alone,180341.0
16834,"Modesto, CA",Drive Alone,180341.0
16835,"Modesto, CA",Drive Alone,180341.0
16836,"Modesto, CA",Drive Alone,180341.0
16837,"Modesto, CA",Drive Alone,180341.0
16838,"Modesto, CA",Drive Alone,180341.0
16839,"Modesto, CA",Drive Alone,180341.0
16840,"Modesto, CA",Drive Alone,180341.0
16841,"Modesto, CA",Drive Alone,180341.0
16842,"Modesto, CA",Drive Alone,180341.0
16843,"Modesto, CA",Drive Alone,180341.0
16844,"Modesto, CA",Drive Alone,180341.0
16845,"Modesto, CA",Drive Alone,180341.0
16846,"Modesto, CA",Drive Alone,180341.0
16847,"Modesto, CA",Drive Alone,180341.0
16848,"Modesto, CA",Drive Alone,180341.0
16849,"Modesto, CA",Drive Alone,180341.0
16850,"Modesto, CA",Drive Alone,180341.0
16851,"Modesto, CA",Drive Alone,180341.0
16852,"Modesto, CA",Drive Alone,180341.0
16853,"Modesto, CA",Drive Alone,180341.0
16854,"Modesto, CA",Drive Alone,180341.0
16855,"Modesto, CA",Drive Alone,180341.0
16856,"Modesto, CA",Drive Alone,180341.0
16857,"Modesto, CA",Drive Alone,180341.0
16858,"Modesto, CA",Drive Alone,180341.0
16859,"Modesto, CA",Drive Alone,180341.0
16860,"Modesto, CA",Drive Alone,180341.0
16861,"Modesto, CA",Drive Alone,180341.0
16862,"Modesto, CA",Drive Alone,180341.0
16863,"Modesto, CA",Drive Alone,180341.0
16864,"Modesto, CA",Drive Alone,180341.0
16865,"Modesto, CA",Drive Alone,180341.0
16866,"Modesto, CA",Drive Alone,180341.0
16867,"Modesto, CA",Drive Alone,180341.0
16868,"Modesto, CA",Drive Alone,180341.0
16869,"Modesto, CA",Drive Alone,180341.0
16870,"Modesto, CA",Drive Alone,180341.0
16871,"Modesto, CA",Drive Alone,180341.0
16872,"Modesto, CA",Drive Alone,180341.0
16873,"Modesto, CA",Drive Alone,180341.0
16874,"Modesto, CA",Drive Alone,180341.0
16875,"Modesto, CA",Drive Alone,180341.0
16876,"Modesto, CA",Drive Alone,180341.0
16877,"Modesto, CA",Drive Alone,180341.0
16878,"Modesto, CA",Drive Alone,180341.0
16879,"Modesto, CA",Drive Alone,180341.0
16880,"Modesto, CA",Drive Alone,180341.0
16881,"Modesto, CA",Drive Alone,180341.0
16882,"Modesto, CA",Drive Alone,180341.0
16883,"Modesto, CA",Drive Alone,180341.0
16884,"Modesto, CA",Drive Alone,180341.0
16885,"Modesto, CA",Drive Alone,180341.0
16886,"Modesto, CA",Drive Alone,180341.0
16887,"Modesto, CA",Drive Alone,180341.0
16888,"Modesto, CA",Drive Alone,180341.0
16889,"Modesto, CA",Drive Alone,180341.0
16890,"Modesto, CA",Drive Alone,180341.0
16891,"Modesto, CA",Drive Alone,180341.0
16892,"Modesto, CA",Drive Alone,180341.0
16893,"Modesto, CA",Drive Alone,180341.0
16894,"Modesto, CA",Drive Alone,180341.0
16895,"Modesto, CA",Drive Alone,180341.0
16896,"Modesto, CA",Drive Alone,180341.0
16897,"Modesto, CA",Drive Alone,180341.0
16898,"Modesto, CA",Drive Alone,180341.0
16899,"Modesto, CA",Drive Alone,180341.0
16900,"Monroe, LA",Carpool,75365.0
16901,"Monroe, LA",Carpool,75365.0
16902,"Monroe, LA",Carpool,75365.0
16903,"Monroe, LA",Carpool,75365.0
16904,"Monroe, LA",Carpool,75365.0
16905,"Monroe, LA",Carpool,75365.0
16906,"Monroe, LA",Carpool,75365.0
16907,"Monroe, LA",Carpool,75365.0
16908,"Monroe, LA",Other,75365.0
16909,"Monroe, LA",Other,75365.0
16910,"Monroe, LA",Other,75365.0
16911,"Monroe, LA",Public Transportation,75365.0
16912,"Monroe, LA",Drive Alone,75365.0
16913,"Monroe, LA",Drive Alone,75365.0
16914,"Monroe, LA",Drive Alone,75365.0
16915,"Monroe, LA",Drive Alone,75365.0
16916,"Monroe, LA",Drive Alone,75365.0
16917,"Monroe, LA",Drive Alone,75365.0
16918,"Monroe, LA",Drive Alone,75365.0
16919,"Monroe, LA",Drive Alone,75365.0
16920,"Monroe, LA",Drive Alone,75365.0
16921,"Monroe, LA",Drive Alone,75365.0
16922,"Monroe, LA",Drive Alone,75365.0
16923,"Monroe, LA",Drive Alone,75365.0
16924,"Monroe, LA",Drive Alone,75365.0
16925,"Monroe, LA",Drive Alone,75365.0
16926,"Monroe, LA",Drive Alone,75365.0
16927,"Monroe, LA",Drive Alone,75365.0
16928,"Monroe, LA",Drive Alone,75365.0
16929,"Monroe, LA",Drive Alone,75365.0
16930,"Monroe, LA",Drive Alone,75365.0
16931,"Monroe, LA",Drive Alone,75365.0
16932,"Monroe, LA",Drive Alone,75365.0
16933,"Monroe, LA",Drive Alone,75365.0
16934,"Monroe, LA",Drive Alone,75365.0
16935,"Monroe, LA",Drive Alone,75365.0
16936,"Monroe, LA",Drive Alone,75365.0
16937,"Monroe, LA",Drive Alone,75365.0
16938,"Monroe, LA",Drive Alone,75365.0
16939,"Monroe, LA",Drive Alone,75365.0
16940,"Monroe, LA",Drive Alone,75365.0
16941,"Monroe, LA",Drive Alone,75365.0
16942,"Monroe, LA",Drive Alone,75365.0
16943,"Monroe, LA",Drive Alone,75365.0
16944,"Monroe, LA",Drive Alone,75365.0
16945,"Monroe, LA",Drive Alone,75365.0
16946,"Monroe, LA",Drive Alone,75365.0
16947,"Monroe, LA",Drive Alone,75365.0
16948,"Monroe, LA",Drive Alone,75365.0
16949,"Monroe, LA",Drive Alone,75365.0
16950,"Monroe, LA",Drive Alone,75365.0
16951,"Monroe, LA",Drive Alone,75365.0
16952,"Monroe, LA",Drive Alone,75365.0
16953,"Monroe, LA",Drive Alone,75365.0
16954,"Monroe, LA",Drive Alone,75365.0
16955,"Monroe, LA",Drive Alone,75365.0
16956,"Monroe, LA",Drive Alone,75365.0
16957,"Monroe, LA",Drive Alone,75365.0
16958,"Monroe, LA",Drive Alone,75365.0
16959,"Monroe, LA",Drive Alone,75365.0
16960,"Monroe, LA",Drive Alone,75365.0
16961,"Monroe, LA",Drive Alone,75365.0
16962,"Monroe, LA",Drive Alone,75365.0
16963,"Monroe, LA",Drive Alone,75365.0
16964,"Monroe, LA",Drive Alone,75365.0
16965,"Monroe, LA",Drive Alone,75365.0
16966,"Monroe, LA",Drive Alone,75365.0
16967,"Monroe, LA",Drive Alone,75365.0
16968,"Monroe, LA",Drive Alone,75365.0
16969,"Monroe, LA",Drive Alone,75365.0
16970,"Monroe, LA",Drive Alone,75365.0
16971,"Monroe, LA",Drive Alone,75365.0
16972,"Monroe, LA",Drive Alone,75365.0
16973,"Monroe, LA",Drive Alone,75365.0
16974,"Monroe, LA",Drive Alone,75365.0
16975,"Monroe, LA",Drive Alone,75365.0
16976,"Monroe, LA",Drive Alone,75365.0
16977,"Monroe, LA",Drive Alone,75365.0
16978,"Monroe, LA",Drive Alone,75365.0
16979,"Monroe, LA",Drive Alone,75365.0
16980,"Monroe, LA",Drive Alone,75365.0
16981,"Monroe, LA",Drive Alone,75365.0
16982,"Monroe, LA",Drive Alone,75365.0
16983,"Monroe, LA",Drive Alone,75365.0
16984,"Monroe, LA",Drive Alone,75365.0
16985,"Monroe, LA",Drive Alone,75365.0
16986,"Monroe, LA",Drive Alone,75365.0
16987,"Monroe, LA",Drive Alone,75365.0
16988,"Monroe, LA",Drive Alone,75365.0
16989,"Monroe, LA",Drive Alone,75365.0
16990,"Monroe, LA",Drive Alone,75365.0
16991,"Monroe, LA",Drive Alone,75365.0
16992,"Monroe, LA",Drive Alone,75365.0
16993,"Monroe, LA",Drive Alone,75365.0
16994,"Monroe, LA",Drive Alone,75365.0
16995,"Monroe, LA",Drive Alone,75365.0
16996,"Monroe, LA",Drive Alone,75365.0
16997,"Monroe, LA",Drive Alone,75365.0
16998,"Monroe, LA",Drive Alone,75365.0
16999,"Monroe, LA",Drive Alone,75365.0
17000,"Monroe, MI",Carpool,43127.0
17001,"Monroe, MI",Carpool,43127.0
17002,"Monroe, MI",Carpool,43127.0
17003,"Monroe, MI",Carpool,43127.0
17004,"Monroe, MI",Carpool,43127.0
17005,"Monroe, MI",Carpool,43127.0
17006,"Monroe, MI",Carpool,43127.0
17007,"Monroe, MI",Other,43127.0
17008,"Monroe, MI",Other,43127.0
17009,"Monroe, MI",Other,43127.0
17010,"Monroe, MI",Other,43127.0
17011,"Monroe, MI",Other,43127.0
17012,"Monroe, MI",Other,43127.0
17013,"Monroe, MI",Other,43127.0
17014,"Monroe, MI",Public Transportation,43127.0
17015,"Monroe, MI",Drive Alone,43127.0
17016,"Monroe, MI",Drive Alone,43127.0
17017,"Monroe, MI",Drive Alone,43127.0
17018,"Monroe, MI",Drive Alone,43127.0
17019,"Monroe, MI",Drive Alone,43127.0
17020,"Monroe, MI",Drive Alone,43127.0
17021,"Monroe, MI",Drive Alone,43127.0
17022,"Monroe, MI",Drive Alone,43127.0
17023,"Monroe, MI",Drive Alone,43127.0
17024,"Monroe, MI",Drive Alone,43127.0
17025,"Monroe, MI",Drive Alone,43127.0
17026,"Monroe, MI",Drive Alone,43127.0
17027,"Monroe, MI",Drive Alone,43127.0
17028,"Monroe, MI",Drive Alone,43127.0
17029,"Monroe, MI",Drive Alone,43127.0
17030,"Monroe, MI",Drive Alone,43127.0
17031,"Monroe, MI",Drive Alone,43127.0
17032,"Monroe, MI",Drive Alone,43127.0
17033,"Monroe, MI",Drive Alone,43127.0
17034,"Monroe, MI",Drive Alone,43127.0
17035,"Monroe, MI",Drive Alone,43127.0
17036,"Monroe, MI",Drive Alone,43127.0
17037,"Monroe, MI",Drive Alone,43127.0
17038,"Monroe, MI",Drive Alone,43127.0
17039,"Monroe, MI",Drive Alone,43127.0
17040,"Monroe, MI",Drive Alone,43127.0
17041,"Monroe, MI",Drive Alone,43127.0
17042,"Monroe, MI",Drive Alone,43127.0
17043,"Monroe, MI",Drive Alone,43127.0
17044,"Monroe, MI",Drive Alone,43127.0
17045,"Monroe, MI",Drive Alone,43127.0
17046,"Monroe, MI",Drive Alone,43127.0
17047,"Monroe, MI",Drive Alone,43127.0
17048,"Monroe, MI",Drive Alone,43127.0
17049,"Monroe, MI",Drive Alone,43127.0
17050,"Monroe, MI",Drive Alone,43127.0
17051,"Monroe, MI",Drive Alone,43127.0
17052,"Monroe, MI",Drive Alone,43127.0
17053,"Monroe, MI",Drive Alone,43127.0
17054,"Monroe, MI",Drive Alone,43127.0
17055,"Monroe, MI",Drive Alone,43127.0
17056,"Monroe, MI",Drive Alone,43127.0
17057,"Monroe, MI",Drive Alone,43127.0
17058,"Monroe, MI",Drive Alone,43127.0
17059,"Monroe, MI",Drive Alone,43127.0
17060,"Monroe, MI",Drive Alone,43127.0
17061,"Monroe, MI",Drive Alone,43127.0
17062,"Monroe, MI",Drive Alone,43127.0
17063,"Monroe, MI",Drive Alone,43127.0
17064,"Monroe, MI",Drive Alone,43127.0
17065,"Monroe, MI",Drive Alone,43127.0
17066,"Monroe, MI",Drive Alone,43127.0
17067,"Monroe, MI",Drive Alone,43127.0
17068,"Monroe, MI",Drive Alone,43127.0
17069,"Monroe, MI",Drive Alone,43127.0
17070,"Monroe, MI",Drive Alone,43127.0
17071,"Monroe, MI",Drive Alone,43127.0
17072,"Monroe, MI",Drive Alone,43127.0
17073,"Monroe, MI",Drive Alone,43127.0
17074,"Monroe, MI",Drive Alone,43127.0
17075,"Monroe, MI",Drive Alone,43127.0
17076,"Monroe, MI",Drive Alone,43127.0
17077,"Monroe, MI",Drive Alone,43127.0
17078,"Monroe, MI",Drive Alone,43127.0
17079,"Monroe, MI",Drive Alone,43127.0
17080,"Monroe, MI",Drive Alone,43127.0
17081,"Monroe, MI",Drive Alone,43127.0
17082,"Monroe, MI",Drive Alone,43127.0
17083,"Monroe, MI",Drive Alone,43127.0
17084,"Monroe, MI",Drive Alone,43127.0
17085,"Monroe, MI",Drive Alone,43127.0
17086,"Monroe, MI",Drive Alone,43127.0
17087,"Monroe, MI",Drive Alone,43127.0
17088,"Monroe, MI",Drive Alone,43127.0
17089,"Monroe, MI",Drive Alone,43127.0
17090,"Monroe, MI",Drive Alone,43127.0
17091,"Monroe, MI",Drive Alone,43127.0
17092,"Monroe, MI",Drive Alone,43127.0
17093,"Monroe, MI",Drive Alone,43127.0
17094,"Monroe, MI",Drive Alone,43127.0
17095,"Monroe, MI",Drive Alone,43127.0
17096,"Monroe, MI",Drive Alone,43127.0
17097,"Monroe, MI",Drive Alone,43127.0
17098,"Monroe, MI",Drive Alone,43127.0
17099,"Monroe, MI",Drive Alone,43127.0
17100,"Montgomery, AL",Carpool,165963.0
17101,"Montgomery, AL",Carpool,165963.0
17102,"Montgomery, AL",Carpool,165963.0
17103,"Montgomery, AL",Carpool,165963.0
17104,"Montgomery, AL",Carpool,165963.0
17105,"Montgomery, AL",Carpool,165963.0
17106,"Montgomery, AL",Carpool,165963.0
17107,"Montgomery, AL",Carpool,165963.0
17108,"Montgomery, AL",Carpool,165963.0
17109,"Montgomery, AL",Carpool,165963.0
17110,"Montgomery, AL",Other,165963.0
17111,"Montgomery, AL",Other,165963.0
17112,"Montgomery, AL",Other,165963.0
17113,"Montgomery, AL",Other,165963.0
17114,"Montgomery, AL",Drive Alone,165963.0
17115,"Montgomery, AL",Drive Alone,165963.0
17116,"Montgomery, AL",Drive Alone,165963.0
17117,"Montgomery, AL",Drive Alone,165963.0
17118,"Montgomery, AL",Drive Alone,165963.0
17119,"Montgomery, AL",Drive Alone,165963.0
17120,"Montgomery, AL",Drive Alone,165963.0
17121,"Montgomery, AL",Drive Alone,165963.0
17122,"Montgomery, AL",Drive Alone,165963.0
17123,"Montgomery, AL",Drive Alone,165963.0
17124,"Montgomery, AL",Drive Alone,165963.0
17125,"Montgomery, AL",Drive Alone,165963.0
17126,"Montgomery, AL",Drive Alone,165963.0
17127,"Montgomery, AL",Drive Alone,165963.0
17128,"Montgomery, AL",Drive Alone,165963.0
17129,"Montgomery, AL",Drive Alone,165963.0
17130,"Montgomery, AL",Drive Alone,165963.0
17131,"Montgomery, AL",Drive Alone,165963.0
17132,"Montgomery, AL",Drive Alone,165963.0
17133,"Montgomery, AL",Drive Alone,165963.0
17134,"Montgomery, AL",Drive Alone,165963.0
17135,"Montgomery, AL",Drive Alone,165963.0
17136,"Montgomery, AL",Drive Alone,165963.0
17137,"Montgomery, AL",Drive Alone,165963.0
17138,"Montgomery, AL",Drive Alone,165963.0
17139,"Montgomery, AL",Drive Alone,165963.0
17140,"Montgomery, AL",Drive Alone,165963.0
17141,"Montgomery, AL",Drive Alone,165963.0
17142,"Montgomery, AL",Drive Alone,165963.0
17143,"Montgomery, AL",Drive Alone,165963.0
17144,"Montgomery, AL",Drive Alone,165963.0
17145,"Montgomery, AL",Drive Alone,165963.0
17146,"Montgomery, AL",Drive Alone,165963.0
17147,"Montgomery, AL",Drive Alone,165963.0
17148,"Montgomery, AL",Drive Alone,165963.0
17149,"Montgomery, AL",Drive Alone,165963.0
17150,"Montgomery, AL",Drive Alone,165963.0
17151,"Montgomery, AL",Drive Alone,165963.0
17152,"Montgomery, AL",Drive Alone,165963.0
17153,"Montgomery, AL",Drive Alone,165963.0
17154,"Montgomery, AL",Drive Alone,165963.0
17155,"Montgomery, AL",Drive Alone,165963.0
17156,"Montgomery, AL",Drive Alone,165963.0
17157,"Montgomery, AL",Drive Alone,165963.0
17158,"Montgomery, AL",Drive Alone,165963.0
17159,"Montgomery, AL",Drive Alone,165963.0
17160,"Montgomery, AL",Drive Alone,165963.0
17161,"Montgomery, AL",Drive Alone,165963.0
17162,"Montgomery, AL",Drive Alone,165963.0
17163,"Montgomery, AL",Drive Alone,165963.0
17164,"Montgomery, AL",Drive Alone,165963.0
17165,"Montgomery, AL",Drive Alone,165963.0
17166,"Montgomery, AL",Drive Alone,165963.0
17167,"Montgomery, AL",Drive Alone,165963.0
17168,"Montgomery, AL",Drive Alone,165963.0
17169,"Montgomery, AL",Drive Alone,165963.0
17170,"Montgomery, AL",Drive Alone,165963.0
17171,"Montgomery, AL",Drive Alone,165963.0
17172,"Montgomery, AL",Drive Alone,165963.0
17173,"Montgomery, AL",Drive Alone,165963.0
17174,"Montgomery, AL",Drive Alone,165963.0
17175,"Montgomery, AL",Drive Alone,165963.0
17176,"Montgomery, AL",Drive Alone,165963.0
17177,"Montgomery, AL",Drive Alone,165963.0
17178,"Montgomery, AL",Drive Alone,165963.0
17179,"Montgomery, AL",Drive Alone,165963.0
17180,"Montgomery, AL",Drive Alone,165963.0
17181,"Montgomery, AL",Drive Alone,165963.0
17182,"Montgomery, AL",Drive Alone,165963.0
17183,"Montgomery, AL",Drive Alone,165963.0
17184,"Montgomery, AL",Drive Alone,165963.0
17185,"Montgomery, AL",Drive Alone,165963.0
17186,"Montgomery, AL",Drive Alone,165963.0
17187,"Montgomery, AL",Drive Alone,165963.0
17188,"Montgomery, AL",Drive Alone,165963.0
17189,"Montgomery, AL",Drive Alone,165963.0
17190,"Montgomery, AL",Drive Alone,165963.0
17191,"Montgomery, AL",Drive Alone,165963.0
17192,"Montgomery, AL",Drive Alone,165963.0
17193,"Montgomery, AL",Drive Alone,165963.0
17194,"Montgomery, AL",Drive Alone,165963.0
17195,"Montgomery, AL",Drive Alone,165963.0
17196,"Montgomery, AL",Drive Alone,165963.0
17197,"Montgomery, AL",Drive Alone,165963.0
17198,"Montgomery, AL",Drive Alone,165963.0
17199,"Montgomery, AL",Drive Alone,165963.0
17200,"Morgantown, WV",Carpool,66218.0
17201,"Morgantown, WV",Carpool,66218.0
17202,"Morgantown, WV",Carpool,66218.0
17203,"Morgantown, WV",Carpool,66218.0
17204,"Morgantown, WV",Carpool,66218.0
17205,"Morgantown, WV",Carpool,66218.0
17206,"Morgantown, WV",Carpool,66218.0
17207,"Morgantown, WV",Carpool,66218.0
17208,"Morgantown, WV",Carpool,66218.0
17209,"Morgantown, WV",Carpool,66218.0
17210,"Morgantown, WV",Other,66218.0
17211,"Morgantown, WV",Other,66218.0
17212,"Morgantown, WV",Other,66218.0
17213,"Morgantown, WV",Other,66218.0
17214,"Morgantown, WV",Other,66218.0
17215,"Morgantown, WV",Other,66218.0
17216,"Morgantown, WV",Other,66218.0
17217,"Morgantown, WV",Other,66218.0
17218,"Morgantown, WV",Other,66218.0
17219,"Morgantown, WV",Other,66218.0
17220,"Morgantown, WV",Public Transportation,66218.0
17221,"Morgantown, WV",Drive Alone,66218.0
17222,"Morgantown, WV",Drive Alone,66218.0
17223,"Morgantown, WV",Drive Alone,66218.0
17224,"Morgantown, WV",Drive Alone,66218.0
17225,"Morgantown, WV",Drive Alone,66218.0
17226,"Morgantown, WV",Drive Alone,66218.0
17227,"Morgantown, WV",Drive Alone,66218.0
17228,"Morgantown, WV",Drive Alone,66218.0
17229,"Morgantown, WV",Drive Alone,66218.0
17230,"Morgantown, WV",Drive Alone,66218.0
17231,"Morgantown, WV",Drive Alone,66218.0
17232,"Morgantown, WV",Drive Alone,66218.0
17233,"Morgantown, WV",Drive Alone,66218.0
17234,"Morgantown, WV",Drive Alone,66218.0
17235,"Morgantown, WV",Drive Alone,66218.0
17236,"Morgantown, WV",Drive Alone,66218.0
17237,"Morgantown, WV",Drive Alone,66218.0
17238,"Morgantown, WV",Drive Alone,66218.0
17239,"Morgantown, WV",Drive Alone,66218.0
17240,"Morgantown, WV",Drive Alone,66218.0
17241,"Morgantown, WV",Drive Alone,66218.0
17242,"Morgantown, WV",Drive Alone,66218.0
17243,"Morgantown, WV",Drive Alone,66218.0
17244,"Morgantown, WV",Drive Alone,66218.0
17245,"Morgantown, WV",Drive Alone,66218.0
17246,"Morgantown, WV",Drive Alone,66218.0
17247,"Morgantown, WV",Drive Alone,66218.0
17248,"Morgantown, WV",Drive Alone,66218.0
17249,"Morgantown, WV",Drive Alone,66218.0
17250,"Morgantown, WV",Drive Alone,66218.0
17251,"Morgantown, WV",Drive Alone,66218.0
17252,"Morgantown, WV",Drive Alone,66218.0
17253,"Morgantown, WV",Drive Alone,66218.0
17254,"Morgantown, WV",Drive Alone,66218.0
17255,"Morgantown, WV",Drive Alone,66218.0
17256,"Morgantown, WV",Drive Alone,66218.0
17257,"Morgantown, WV",Drive Alone,66218.0
17258,"Morgantown, WV",Drive Alone,66218.0
17259,"Morgantown, WV",Drive Alone,66218.0
17260,"Morgantown, WV",Drive Alone,66218.0
17261,"Morgantown, WV",Drive Alone,66218.0
17262,"Morgantown, WV",Drive Alone,66218.0
