CBSA Name,month,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010
"Detroit-Warren-Livonia, MI",7.0,42.3717439009,-83.0771647793,10.9991678919,41.3455497382,12.585991989,46.966442953,25.3085714286,23.3028571429,70.3675018164,991.869901923,64.6000097133,NA,3.73495863899,0.339910009217,4.4331797235,9.90695156667,20.0555555556,0.0296236702703,40.427027027,1.53025019816,10.1290322581,19820,Metropolitan Statistical Area,4296250.0,3888.4,1104.9,3800.4
"Detroit-Warren-Livonia, MI",8.0,42.3697996995,-83.0757515775,12.1910519484,45.9395604396,12.7737099323,48.5314685315,26.1744186047,24.1802325581,70.9144690996,993.127293068,71.6408514706,NA,3.187651319,0.374558373272,4.98156682028,10.6511875376,20.0752688172,0.0281590162162,38.4918918919,1.92864487558,12.0967741935,19820,Metropolitan Statistical Area,4296250.0,3888.4,1104.9,3800.4
"Detroit-Warren-Livonia, MI",9.0,42.3618889393,-83.0827413879,9.79345821963,38.8423913043,10.8561376402,43.2083333333,23.2280701754,21.4795321637,63.5665247521,995.72497214,73.3820416283,NA,3.25753733074,0.403650785714,6.00476190476,11.9257348989,21.8988764045,0.0217574606742,31.308988764,1.87635388571,13.0904761905,19820,Metropolitan Statistical Area,4296250.0,3888.4,1104.9,3800.4
"Detroit-Warren-Livonia, MI",10.0,42.3734678263,-83.0790224368,7.90178341053,31.0602409639,9.04255603182,36.9339622642,20.4022988506,18.8390804598,53.0709371367,990.08602148,71.78125,NA,4.33504773704,0.364439341014,4.95852534562,12.8348973656,22.2258064516,0.0140402666667,19.0333333333,1.3785909447,5.51612903226,19820,Metropolitan Statistical Area,4296250.0,3888.4,1104.9,3800.4
"Detroit-Warren-Livonia, MI",11.0,42.3691025619,-83.0757054857,9.91416091429,38.2666666667,9.73802610185,39.5377358491,18.6783625731,17.1520467836,36.9421731548,993.26358341,67.6254699664,NA,5.97015152929,0.321818907767,4.04368932039,13.5847619886,22.8522727273,0.0166403,19.4,1.20602404808,4.52403846154,19820,Metropolitan Statistical Area,4296250.0,3888.4,1104.9,3800.4
"Detroit-Warren-Livonia, MI",12.0,42.3733767238,-83.0760199905,10.2865749857,37.4666666667,9.78515408197,39.4049586777,20.6166666667,18.8166666667,34.283482181,998.155666889,74.3576948952,NA,5.06505635537,0.335153728155,4.3640776699,14.2972503763,22.7741935484,0.0131439354839,16.5161290323,1.46970062673,6.21198156682,19820,Metropolitan Statistical Area,4296250.0,3888.4,1104.9,3800.4
"Dickinson, ND",1.0,46.8943,-103.37853,2.76,11.4,1.65,6.9,NA,NA,18.1008065484,NA,70.4771506129,NA,12.3728494839,NA,NA,NA,NA,0.0350281612903,31.8709677419,0.671332129032,1.41935483871,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",2.0,46.8943,-103.37853,4.76,20.0,2.76,11.5,NA,NA,11.4434523214,NA,69.8258928929,NA,9.34479167857,NA,NA,NA,NA,0.0350491428571,32.2857142857,1.10653357143,1.85714285714,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",3.0,46.8943,-103.37853,4.32,18.0,3.14,13.3,NA,NA,27.0336020968,NA,65.8924731935,NA,9.51827958065,NA,NA,NA,NA,0.0352782580645,34.2258064516,0.837744483871,1.0,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",4.0,46.8943,-103.37853,4.62,19.4,3.04444444444,12.8888888889,NA,NA,40.1486111333,NA,59.7666667667,NA,11.5979165667,NA,NA,NA,NA,0.0400027333333,38.9666666667,0.320075766667,0.133333333333,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",5.0,46.8943,-103.37853,4.86,20.4,3.54,14.8,NA,NA,54.0595063871,NA,62.8978494516,NA,8.79312596774,NA,NA,NA,NA,0.040172,40.5161290323,0.442607483871,0.225806451613,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",6.0,46.8943,-103.37853,3.44,14.4,3.18,13.3,NA,NA,60.4464371333,NA,69.6104578333,NA,9.23600846667,NA,NA,NA,NA,0.0332963,33.7666666667,0.6275022,0.4,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",7.0,46.8943,-103.37853,7.96666666667,33.3333333333,7.55454545455,30.4545454545,NA,NA,68.4932796129,NA,59.8360215161,NA,8.23709674194,NA,NA,NA,NA,0.0354637096774,36.7096774194,0.9391395625,1.8125,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",8.0,46.8943,-103.37853,5.64,23.4,5.69,23.9,NA,NA,66.3938170968,NA,71.4018817419,NA,8.54368283871,NA,NA,NA,NA,0.0291993225806,31.6774193548,0.0955052580645,0.0322580645161,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",9.0,46.8943,-103.37853,4.3,17.8,NA,NA,NA,NA,58.1305555667,NA,61.0717172,NA,9.15763883333,NA,NA,NA,NA,0.0287638,30.2666666667,0.263375066667,0.433333333333,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",10.0,46.8943,-103.37853,2.1,9.0,NA,NA,NA,NA,48.2849461935,NA,60.0819891935,NA,NA,NA,NA,NA,NA,0.0279744516129,28.5483870968,0.622055290323,0.806451612903,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",11.0,46.8943,-103.37853,4.69601396923,19.2285714286,NA,NA,NA,NA,22.9944445,NA,74.0138888667,NA,NA,NA,NA,NA,NA,0.0276235333333,26.8,1.25381643333,1.46666666667,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dickinson, ND",12.0,46.8943,-103.37853,3.89855825,15.7,NA,NA,NA,NA,25.1445184194,NA,77.4321236774,NA,9.2500557,NA,NA,NA,NA,0.0254423548387,24.4516129032,0.481770935484,0.806451612903,19860,Micropolitan Statistical Area,24982.0,2483.6,10.1,1361.4
"Dothan, AL",1.0,31.226359,-85.390768,7.0875,29.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",2.0,31.226359,-85.390768,8.93333333333,36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,18.0,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",3.0,31.226359,-85.390768,9.8,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326660322581,37.7741935484,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",4.0,31.226359,-85.390768,8.19,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325393666667,37.7,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",5.0,31.226359,-85.390768,10.06,40.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287171935484,38.7419354839,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",6.0,31.226359,-85.390768,8.25,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242652666667,31.1333333333,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",7.0,31.226359,-85.390768,10.5909090909,41.3636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245296451613,31.3870967742,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",8.0,31.226359,-85.390768,9.38,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0249112903226,33.3225806452,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",9.0,31.226359,-85.390768,6.21,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200236,27.7,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",10.0,31.226359,-85.390768,9.31,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233460967742,34.2258064516,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",11.0,31.226359,-85.390768,9.98,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dothan, AL",12.0,31.226359,-85.390768,6.94545454545,29.0909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20020,Metropolitan Statistical Area,145639.0,1716.0,84.9,623.4
"Dover, DE",1.0,39.0071998049,-75.552075122,9.33058941463,37.5882352941,10.24,41.0,NA,NA,NA,NA,NA,NA,7.11532264516,NA,NA,NA,NA,0.0249892258065,27.2903225806,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",2.0,39.0091157333,-75.5516341333,12.5437777733,46.5106382979,10.96,41.0,NA,NA,NA,NA,NA,NA,6.27782739286,NA,NA,NA,NA,0.0299776785714,31.4642857143,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",3.0,39.0058486076,-75.5523861266,8.77895572152,35.5625,9.6,39.3333333333,NA,NA,NA,NA,NA,NA,7.494758,NA,NA,NA,NA,0.0361558709677,36.1612903226,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",4.0,39.007713,-75.551957,6.9905431625,28.4,NA,NA,NA,NA,NA,NA,NA,NA,6.53666663333,NA,NA,NA,NA,0.0406958333333,42.3333333333,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",5.0,39.010343125,-75.551351625,7.62344048438,30.925,NA,NA,NA,NA,NA,NA,NA,NA,4.79072580645,NA,NA,NA,NA,0.0381357741935,42.9677419355,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",6.0,39.007713,-75.551957,8.0266666625,32.98,NA,NA,NA,NA,NA,NA,NA,NA,3.93819446667,NA,NA,NA,NA,0.0351874666667,44.4333333333,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",7.0,39.0089805301,-75.551665253,7.92294177108,32.9038461538,NA,NA,NA,NA,NA,NA,NA,NA,4.13494619355,NA,NA,NA,NA,0.031685516129,37.1290322581,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",8.0,39.0060944615,-75.5523295385,7.11239316667,30.1489361702,NA,NA,NA,NA,NA,NA,NA,NA,3.07305625806,NA,NA,NA,NA,0.0294870333333,37.8666666667,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",9.0,39.0079793418,-75.5518956962,6.62447253165,27.9591836735,NA,NA,NA,NA,NA,NA,NA,NA,3.62333333333,NA,NA,NA,NA,0.0220680333333,29.7,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",10.0,39.0071998049,-75.552075122,5.87865856098,24.1176470588,NA,NA,NA,NA,NA,NA,NA,NA,4.97956987097,NA,NA,NA,NA,0.0251895806452,29.935483871,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",11.0,39.007713,-75.551957,8.13104165,33.24,NA,NA,NA,NA,NA,NA,NA,NA,5.8943055,NA,NA,NA,NA,0.0246336923077,26.9230769231,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Dover, DE",12.0,39.0069524819,-75.5521320482,9.53619480723,37.9615384615,NA,NA,NA,NA,NA,NA,NA,NA,5.96021506452,NA,NA,NA,NA,0.0181080322581,20.2903225806,NA,NA,20100,Metropolitan Statistical Area,162310.0,586.2,276.9,912.7
"Duluth, MN-WI",1.0,47.0957296619,-92.3267600863,7.36941141727,28.7012987013,2.8,11.625,17.0,15.8,1.60483869355,NA,76.2822580645,NA,5.5078446129,0.308467774194,3.48387096774,NA,NA,0.0325702857143,29.6428571429,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",2.0,47.0742712741,-92.3122268741,8.40258184444,33.0886075949,2.75,11.5,25.1428571429,23.2142857143,5.36221591071,NA,72.7541936429,NA,5.59526521429,0.311607142857,3.60714285714,NA,NA,0.0353205357143,31.5,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",3.0,47.0808933836,-92.3169526438,8.34503673973,32.9166666667,4.25,17.7,23.6428571429,21.8571428571,19.4841152903,NA,65.1411289677,NA,5.27029570968,0.308198903226,3.38709677419,NA,NA,0.038046625,34.5,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",4.0,47.0775851049,-92.3144044755,5.90055464336,23.421686747,2.11,8.9,16.6666666667,15.2666666667,35.3875,NA,61.9972222333,NA,5.78865746667,0.31375,3.53333333333,NA,NA,0.0388523181818,36.8409090909,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",5.0,47.0808933836,-92.3169526438,6.79305436301,27.4642857143,3.04,12.8,21.2666666667,19.6,49.627688129,NA,66.1948924839,NA,4.62244625806,0.3,3.0,NA,NA,0.0347422580645,36.2150537634,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",6.0,47.0775851049,-92.3144044755,6.63132987413,26.8915662651,3.47,14.6,23.6153846154,21.8461538462,57.5162500333,NA,76.6383333667,NA,5.33719433333,0.3011111,3.06666666667,NA,NA,0.0264991,28.3555555556,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",7.0,47.0629388451,-92.3081659085,8.1217755493,32.8414634146,5.1,21.0909090909,26.4666666667,23.2,65.3678762903,NA,74.174731129,NA,5.11203036364,0.3,3.0,NA,NA,0.0230855172414,25.7011494253,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",8.0,47.0869027724,-92.3180843008,8.50261081301,33.8732394366,6.07,25.2,25.9333333333,23.4666666667,64.4717741935,NA,77.0551074516,NA,5.68232532258,NA,NA,NA,NA,0.0210642580645,24.1935483871,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",9.0,47.079411338,-92.3159892958,6.86549043662,26.8170731707,NA,NA,36.5,30.5714285714,56.4374999833,NA,78.7166666667,NA,6.57201385,NA,NA,NA,NA,0.0232123888889,26.3222222222,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",10.0,47.098413223,-92.3240033237,4.80878888489,19.4875,NA,NA,16.6428571429,15.5,44.721102129,NA,76.9408601935,NA,6.35920701613,NA,NA,NA,NA,0.0211526021505,22.5376344086,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",11.0,47.079411338,-92.3159892958,6.82887580986,27.0487804878,NA,NA,18.2666666667,16.9333333333,22.3688782373,NA,77.725,NA,6.38341810169,NA,NA,NA,NA,0.0255413846154,25.141025641,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Duluth, MN-WI",12.0,47.0768402095,-92.3143948919,7.79061840541,31.5465116279,NA,NA,26.7647058824,23.1764705882,21.2560484194,NA,85.0537634194,NA,5.51180555,NA,NA,NA,NA,0.0209452903226,21.064516129,NA,NA,20260,Metropolitan Statistical Area,279771.0,8412.9,33.3,1377.1
"Durango, CO",1.0,37.11398,-107.789689333,2.88333333333,12.0833333333,1.55,6.5,21.4,19.7,28.3986052366,NA,50.7428743978,NA,1.41145170968,0.454973096774,4.96774193548,6.55740125806,12.5268817204,0.0271898202247,30.4382022472,NA,NA,20420,Micropolitan Statistical Area,51334.0,1692.1,30.3,452.7
"Durham, NC",1.0,35.895083,-79.0325695,6.43888888889,26.8333333333,6.70775729032,27.935483871,12.3333333333,11.4444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635505475,1.75,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",2.0,35.8878271579,-79.0392617368,7.12105263158,29.3157894737,8.27801003571,33.9642857143,10.4444444444,9.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731321875,1.92857142857,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",3.0,35.895083,-79.0325695,9.1,37.1,7.802669,31.9677419355,14.0,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146666666667,12.6666666667,0.598402564516,1.12903225806,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",4.0,35.895083,-79.0325695,6.88333333333,27.9444444444,8.50413941667,34.2666666667,16.6,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377021666667,43.4111111111,0.408444716667,1.1,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",5.0,35.895083,-79.0325695,9.45833333333,38.9166666667,9.18872906452,38.0,14.8333333333,13.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326505483871,41.1505376344,0.109507741935,0.0967741935484,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",6.0,35.895083,-79.0325695,9.725,39.8,10.57641905,42.6333333333,17.1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0304250111111,39.0888888889,0.0644058111111,0.366666666667,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",7.0,35.895083,-79.0325695,8.59090909091,36.0,9.49296488525,39.3,14.0909090909,13.0909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278432580645,35.5698924731,0.174448311828,0.677419354839,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",8.0,35.9023388421,-79.0258772632,9.13157894737,36.9473684211,9.94924930508,40.0714285714,15.3,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225536236559,32.0860215054,0.179519010753,1.35483870968,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",9.0,35.9023388421,-79.0258772632,6.73684210526,27.8421052632,6.49135933898,27.2068965517,11.5555555556,10.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197242888889,26.8222222222,0.101080555556,0.555555555556,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",10.0,35.895083,-79.0325695,7.4,30.75,7.0694775,29.1724137931,11.8,10.8,NA,NA,NA,NA,1.86532258065,NA,NA,NA,NA,0.0223340322581,30.2580645161,0.196010430108,1.20430107527,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",11.0,35.9023388421,-79.0258772632,8.06842105263,33.4736842105,7.31608796667,30.4333333333,12.1,11.1,NA,NA,NA,NA,2.14916666667,NA,NA,NA,NA,NA,NA,0.663157611111,2.76666666667,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Durham, NC",12.0,35.8261525,-79.09614575,7.1625,29.875,6.54997808065,27.0322580645,9.3,8.6,NA,NA,NA,NA,2.34905912903,NA,NA,NA,NA,NA,NA,0.538866644444,0.677777777778,"Durham-Chapel Hill, NC",NA,NA,NA,NA,NA
"Dyersburg, TN",1.0,36.038924,-89.382126,4.675,19.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",2.0,36.038924,-89.382126,10.9222222222,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",3.0,36.038924,-89.382126,13.5857142857,49.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",4.0,36.038924,-89.382126,6.6,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",5.0,36.038924,-89.382126,7.97777777778,32.4444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",6.0,36.038924,-89.382126,8.0125,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",7.0,36.038924,-89.382126,12.6818181818,48.4545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",8.0,36.038924,-89.382126,11.98,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",9.0,36.038924,-89.382126,8.81,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",10.0,36.038924,-89.382126,7.21,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",11.0,36.038924,-89.382126,7.91,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"Dyersburg, TN",12.0,36.038924,-89.382126,8.88181818182,36.4545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20540,Micropolitan Statistical Area,38335.0,512.3,74.8,369.5
"East Stroudsburg, PA",1.0,41.08306,-75.32328,11.11587418,43.0434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233118387097,25.0322580645,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",2.0,41.08306,-75.32328,13.2968109,51.2105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298481785714,32.7142857143,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",3.0,41.08306,-75.32328,10.7458211935,41.9032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033775516129,35.064516129,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",4.0,41.08306,-75.32328,9.40276213559,38.1034482759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387847666667,40.8,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",5.0,41.08306,-75.32328,8.84530309836,36.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0355713225806,39.1935483871,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",6.0,41.08306,-75.32328,10.7682513333,43.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302862333333,35.0333333333,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",7.0,41.08306,-75.32328,10.2850684194,40.8387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294629032258,35.7096774194,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",8.0,41.08306,-75.32328,10.1710296935,41.2258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278881290323,33.3548387097,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",9.0,41.08306,-75.32328,8.70242953061,35.9166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234013333333,30.9666666667,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",10.0,41.08306,-75.32328,3.69498584746,15.4827586207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234610322581,27.3870967742,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",11.0,41.08306,-75.32328,5.32192161667,21.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236036333333,26.6666666667,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"East Stroudsburg, PA",12.0,41.08306,-75.32328,4.12024069355,17.064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0226053225806,24.5161290323,NA,NA,20700,Micropolitan Statistical Area,169842.0,608.3,279.2,726.2
"Eau Claire, WI",1.0,44.761,-91.143,8.975,35.25,6.06907435484,24.1935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20740,Metropolitan Statistical Area,161151.0,1646.4,97.9,1345.6
"Eau Claire, WI",2.0,44.761,-91.143,9.85,38.0,9.167947925,35.7368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20740,Metropolitan Statistical Area,161151.0,1646.4,97.9,1345.6
"Eau Claire, WI",3.0,44.761,-91.143,15.7,55.2,8.58564167742,33.2580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034275,35.95,NA,NA,20740,Metropolitan Statistical Area,161151.0,1646.4,97.9,1345.6
"Eau Claire, WI",4.0,44.761,-91.143,8.14,32.4,4.41470081667,18.5333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371235666667,39.2,NA,NA,20740,Metropolitan Statistical Area,161151.0,1646.4,97.9,1345.6
"Eau Claire, WI",5.0,44.761,-91.143,5.625,23.5,4.08588124194,16.8709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356492258065,41.064516129,NA,NA,20740,Metropolitan Statistical Area,161151.0,1646.4,97.9,1345.6
"Eau Claire, WI",6.0,44.761,-91.143,6.125,25.5,2.30856208333,9.76666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325152333333,38.0333333333,NA,NA,20740,Metropolitan Statistical Area,161151.0,1646.4,97.9,1345.6
