CBSA Name,season,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010
"Fairbanks, AK",Summer,64.8437652877,-147.725513603,3.06438356164,12.7260273973,3.48371977064,15.1240310078,13.9150943396,12.858490566,55.8799795,745.034648955,72.9559822065,NA,2.72491633766,0.243373011111,3.03333333333,5.35018693976,16.7469879518,0.0126091413043,16.8586956522,2.91902558696,6.76086956522,21820,Metropolitan Statistical Area,97581.0,7338.2,13.3,1063.1
"Fairbanks, AK",Winter,64.8204300769,-147.605710231,25.6884615385,74.5,22.4894721008,72.5952380952,23.8333333333,22.1083333333,8.66996527778,744.438347323,77.708152974,NA,1.38842076471,0.794409828402,14.5088757396,22.6378788182,29.6363636364,0.00625242222222,10.0333333333,12.8844302,31.0666666667,21820,Metropolitan Statistical Area,97581.0,7338.2,13.3,1063.1
"Fairmont, WV",Fall,39.481483,-80.134667,8.35,33.9666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21900,Micropolitan Statistical Area,56418.0,308.7,182.7,921.4
"Fairmont, WV",Spring,39.481483,-80.134667,8.87741935484,36.4516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21900,Micropolitan Statistical Area,56418.0,308.7,182.7,921.4
"Fairmont, WV",Summer,39.481483,-80.134667,10.8387096774,43.3870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21900,Micropolitan Statistical Area,56418.0,308.7,182.7,921.4
"Fairmont, WV",Winter,39.481483,-80.134667,9.74814814815,39.0740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21900,Micropolitan Statistical Area,56418.0,308.7,182.7,921.4
"Fargo, ND-MN",Fall,46.933754,-96.85535,7.04339313889,29.3529411765,8.76666666667,35.6666666667,21.7640449438,19.8539325843,34.7011254,984.206978111,72.5060734333,NA,10.5925926,0.152222705882,1.82352941176,4.66210928235,10.7882352941,0.0182104666667,21.2888888889,0.249862433333,0.111111111111,22020,Metropolitan Statistical Area,208777.0,2810.3,74.3,2770.1
"Fargo, ND-MN",Spring,46.933754,-96.85535,4.68065049074,19.8130081301,7.48709677419,30.8387096774,12.6989247312,11.7849462366,49.1805749892,982.540942,69.3764804516,NA,10.3670056022,0.170669217391,2.03260869565,4.21639273118,10.311827957,0.0330747717391,36.9782608696,0.0571426666667,0.118279569892,22020,Metropolitan Statistical Area,208777.0,2810.3,74.3,2770.1
"Fargo, ND-MN",Summer,46.933754,-96.85535,3.43295469756,16.8879310345,10.4225806452,40.0967741935,19.1648351648,17.6153846154,66.5610297174,983.281075707,71.1269428696,NA,7.92012968478,0.157353208333,1.90277777778,2.83833895652,7.59782608696,0.0229658695652,28.1739130435,0.044117076087,0.0,22020,Metropolitan Statistical Area,208777.0,2810.3,74.3,2770.1
"Fargo, ND-MN",Winter,46.933754,-96.85535,5.58112220874,22.8879310345,8.69615384615,34.2307692308,9.36666666667,8.66666666667,9.25295894444,985.335933956,76.4029589222,NA,10.5730233667,0.165939622222,1.93333333333,5.92453191358,14.5432098765,0.0293971666667,29.1777777778,0.301088622222,0.444444444444,22020,Metropolitan Statistical Area,208777.0,2810.3,74.3,2770.1
"Farmington, NM",Fall,36.774162,-108.165034,3.44722222222,14.4722222222,NA,NA,NA,NA,47.3645426075,NA,NA,NA,NA,NA,NA,8.96991071642,17.9850746269,0.0229262172285,29.6928838951,0.0518246123596,0.438202247191,22140,Metropolitan Statistical Area,130044.0,5513.1,23.6,831.1
"Farmington, NM",Spring,36.774162,-108.165034,4.53157894737,19.0263157895,2.55110015888,10.4509803922,14.7777777778,13.6666666667,58.1350374158,NA,NA,NA,NA,NA,NA,5.81430802867,16.7491039427,0.0382402716535,44.4251968504,0.149785080645,0.677419354839,22140,Metropolitan Statistical Area,130044.0,5513.1,23.6,831.1
"Farmington, NM",Summer,36.774162,-108.165034,3.95405405405,16.5675675676,NA,NA,NA,NA,73.0321406623,NA,NA,NA,NA,NA,NA,5.79050848913,15.4782608696,0.0360726992754,43.5289855072,0.0800205326087,1.03260869565,22140,Metropolitan Statistical Area,130044.0,5513.1,23.6,831.1
"Farmington, NM",Winter,36.774162,-108.165034,3.108,12.96,1.20112746711,4.93333333333,4.09090909091,3.81818181818,35.6024043815,NA,NA,NA,NA,NA,NA,9.64543437407,19.7,0.0247410518519,31.137037037,0.355543977778,2.02222222222,22140,Metropolitan Statistical Area,130044.0,5513.1,23.6,831.1
"Fayetteville, NC",Fall,35.041416,-78.953112,8.47857142857,34.2857142857,6.99820316456,28.7692307692,12.6666666667,11.8,61.3074788837,NA,74.6693618654,NA,2.92994611538,NA,NA,NA,NA,0.0224654625,30.825,NA,NA,22180,Metropolitan Statistical Area,366383.0,1043.1,351.3,1694.0
"Fayetteville, NC",Spring,35.041416,-78.953112,11.2133333333,45.2,9.6605791326,39.1011235955,16.0714285714,14.9285714286,68.2913146667,NA,66.2707373226,NA,3.78022916129,NA,NA,NA,NA,0.0369955454545,44.3333333333,NA,NA,22180,Metropolitan Statistical Area,366383.0,1043.1,351.3,1694.0
"Fayetteville, NC",Summer,35.041416,-78.953112,8.46875,35.3125,9.02162656593,36.9333333333,10.3125,9.5625,77.0416667222,NA,79.4132009891,NA,2.87057143478,NA,NA,NA,NA,0.0272167282609,35.4347826087,NA,NA,22180,Metropolitan Statistical Area,366383.0,1043.1,351.3,1694.0
"Fayetteville, NC",Winter,35.041416,-78.953112,7.77142857143,32.2142857143,8.65480646203,35.0632911392,9.8,9.06666666667,43.2980760443,NA,66.3633737468,NA,3.92574298734,NA,NA,NA,NA,NA,NA,NA,NA,22180,Metropolitan Statistical Area,366383.0,1043.1,351.3,1694.0
"Fayetteville-Springdale-Rogers, AR-MO",Fall,36.1797,-94.116827,7.60666666667,31.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237749444444,29.35,NA,NA,22220,Metropolitan Statistical Area,463204.0,3163.1,146.4,1114.8
"Fayetteville-Springdale-Rogers, AR-MO",Spring,36.1797,-94.116827,7.73333333333,31.8518518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346384354839,38.6774193548,NA,NA,22220,Metropolitan Statistical Area,463204.0,3163.1,146.4,1114.8
"Fayetteville-Springdale-Rogers, AR-MO",Summer,36.1797,-94.116827,10.3884615385,41.3846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279341630435,34.4673913043,NA,NA,22220,Metropolitan Statistical Area,463204.0,3163.1,146.4,1114.8
"Fayetteville-Springdale-Rogers, AR-MO",Winter,36.1797,-94.116827,9.24482758621,35.5862068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302279555556,32.7444444444,NA,NA,22220,Metropolitan Statistical Area,463204.0,3163.1,146.4,1114.8
"Flint, MI",Fall,43.047224,-83.670159,8.01034482759,32.1034482759,8.63854385475,35.4494382022,NA,NA,42.4947362833,988.584309572,NA,NA,4.1233917,NA,NA,NA,NA,0.0198498888889,34.5,NA,NA,22420,Metropolitan Statistical Area,425790.0,637.0,668.5,1814.2
"Flint, MI",Spring,43.047224,-83.670159,7.06129032258,29.3548387097,8.48963422283,35.1318681319,NA,NA,53.6813857258,987.474005581,NA,NA,4.24248323656,NA,NA,NA,NA,0.0358202771084,41.3734939759,NA,NA,22420,Metropolitan Statistical Area,425790.0,637.0,668.5,1814.2
"Flint, MI",Summer,43.047224,-83.670159,10.0161290323,38.4838709677,10.1595427337,40.1304347826,NA,NA,67.2571975,988.027546647,NA,NA,2.90142375,NA,NA,NA,NA,0.0273676956522,33.6739130435,NA,NA,22420,Metropolitan Statistical Area,425790.0,637.0,668.5,1814.2
"Flint, MI",Winter,43.047224,-83.670159,10.6344827586,40.5172413793,9.53790518033,38.2372881356,NA,NA,20.5826690889,987.805042272,NA,NA,5.22962460556,NA,NA,NA,NA,NA,NA,NA,NA,22420,Metropolitan Statistical Area,425790.0,637.0,668.5,1814.2
"Florence, SC",Fall,34.214263,-79.767347,9.37,37.9,11.0136760897,43.5866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221781086957,30.4347826087,NA,NA,22500,Metropolitan Statistical Area,205566.0,1361.1,151.0,654.9
"Florence, SC",Spring,34.214263,-79.767347,9.58387096774,39.4516129032,12.4634633722,48.1818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0361803333333,43.3655913978,NA,NA,22500,Metropolitan Statistical Area,205566.0,1361.1,151.0,654.9
"Florence, SC",Summer,34.214263,-79.767347,9.07419354839,36.935483871,11.65330848,45.7833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246356847826,33.6413043478,NA,NA,22500,Metropolitan Statistical Area,205566.0,1361.1,151.0,654.9
"Florence, SC",Winter,34.214263,-79.767347,9.42692307692,38.6923076923,10.2346172466,40.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383445294118,46.0588235294,NA,NA,22500,Metropolitan Statistical Area,205566.0,1361.1,151.0,654.9
"Florence-Muscle Shoals, AL",Fall,34.758781,-87.650562,8.10689655172,33.0344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020580625,30.45,NA,NA,22520,Metropolitan Statistical Area,147137.0,1260.3,116.7,772.3
"Florence-Muscle Shoals, AL",Spring,34.758781,-87.650562,8.65161290323,35.3870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283591397849,35.7204301075,NA,NA,22520,Metropolitan Statistical Area,147137.0,1260.3,116.7,772.3
"Florence-Muscle Shoals, AL",Summer,34.758781,-87.650562,11.9185185185,46.037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206467391304,30.8260869565,NA,NA,22520,Metropolitan Statistical Area,147137.0,1260.3,116.7,772.3
"Florence-Muscle Shoals, AL",Winter,34.758781,-87.650562,8.71034482759,34.9655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0282125,35.05,NA,NA,22520,Metropolitan Statistical Area,147137.0,1260.3,116.7,772.3
"Fort Collins-Loveland, CO",Fall,40.571288,-105.079693,6.72413793103,27.6551724138,NA,NA,20.5175438596,18.9824561404,40.2937616313,NA,48.0126404494,NA,3.15306524444,0.460327288889,8.1,NA,NA,0.0337683826816,35.2653631285,NA,NA,22660,Metropolitan Statistical Area,299630.0,2596.0,115.4,2711.9
"Fort Collins-Loveland, CO",Spring,40.571288,-105.079693,4.42258064516,18.3870967742,2.96,12.3333333333,17.2432432432,15.9054054054,48.0665635444,NA,49.2379032151,NA,3.14999825806,0.313515537634,3.8064516129,NA,NA,0.0455009755435,48.347826087,NA,NA,22660,Metropolitan Statistical Area,299630.0,2596.0,115.4,2711.9
"Fort Collins-Loveland, CO",Summer,40.571288,-105.079693,6.33225806452,26.1290322581,4.39166666667,18.1666666667,18.74,17.34,61.9542243207,NA,56.2193602927,NA,2.18910054545,0.313405793478,3.92391304348,NA,NA,0.0407273623978,47.6948228883,NA,NA,22660,Metropolitan Statistical Area,299630.0,2596.0,115.4,2711.9
"Fort Collins-Loveland, CO",Winter,40.571288,-105.079693,8.4,30.8666666667,1.25,5.29166666667,15.1339285714,14.0357142857,27.6385964833,NA,49.3106481556,NA,4.11202263415,0.369814855556,5.74444444444,NA,NA,0.0374940144092,36.9625360231,NA,NA,22660,Metropolitan Statistical Area,299630.0,2596.0,115.4,2711.9
"Fort Madison-Keokuk, IA-MO",Fall,40.400959,-91.391012,10.2517241379,38.8620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22800,Micropolitan Statistical Area,43001.0,1022.2,42.1,653.1
"Fort Madison-Keokuk, IA-MO",Spring,40.400959,-91.391012,10.3419354839,40.9032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22800,Micropolitan Statistical Area,43001.0,1022.2,42.1,653.1
"Fort Madison-Keokuk, IA-MO",Summer,40.400959,-91.391012,10.0193548387,39.1935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22800,Micropolitan Statistical Area,43001.0,1022.2,42.1,653.1
"Fort Madison-Keokuk, IA-MO",Winter,40.400959,-91.391012,12.0633333333,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22800,Micropolitan Statistical Area,43001.0,1022.2,42.1,653.1
"Fort Payne, AL",Fall,34.287627,-85.968298,8.63103448276,35.1034482759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279643444444,30.4444444444,NA,NA,22840,Micropolitan Statistical Area,71109.0,777.1,91.5,111.6
"Fort Payne, AL",Spring,34.287627,-85.968298,9.96363636364,40.2727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376823010753,40.0215053763,NA,NA,22840,Micropolitan Statistical Area,71109.0,777.1,91.5,111.6
"Fort Payne, AL",Summer,34.287627,-85.968298,10.7392857143,43.3214285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294355,34.7934782609,NA,NA,22840,Micropolitan Statistical Area,71109.0,777.1,91.5,111.6
"Fort Payne, AL",Winter,34.287627,-85.968298,9.21,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296689425287,29.7816091954,NA,NA,22840,Micropolitan Statistical Area,71109.0,777.1,91.5,111.6
"Fort Smith, AR-OK",Fall,35.40814,-94.524413,8.78275862069,35.0689655172,NA,NA,17.7142857143,16.4404761905,53.7074304432,NA,66.7670733068,NA,NA,NA,NA,6.1727809863,12.9315068493,0.0203942394366,28.2816901408,NA,NA,22900,Metropolitan Statistical Area,298592.0,3996.3,74.7,832.9
"Fort Smith, AR-OK",Spring,35.40814,-94.524413,9.0064516129,35.935483871,NA,NA,20.0886075949,18.6075949367,65.0629174096,NA,62.7864473133,NA,NA,NA,NA,5.16015866265,11.0963855422,0.0302650120482,36.4698795181,NA,NA,22900,Metropolitan Statistical Area,298592.0,3996.3,74.7,832.9
"Fort Smith, AR-OK",Summer,35.40814,-94.524413,10.6677419355,41.6774193548,NA,NA,26.9775280899,24.8314606742,77.2759254565,NA,68.9135436522,NA,NA,NA,NA,4.44717123913,8.9347826087,0.0238679069767,34.1860465116,NA,NA,22900,Metropolitan Statistical Area,298592.0,3996.3,74.7,832.9
"Fort Smith, AR-OK",Winter,35.40814,-94.524413,8.69,34.1333333333,NA,NA,15.4666666667,14.3,39.4069904111,NA,55.6458966222,NA,NA,NA,NA,7.64636721111,17.4,0.0291262,34.64,NA,NA,22900,Metropolitan Statistical Area,298592.0,3996.3,74.7,832.9
"Fort Wayne, IN",Fall,41.1251838582,-85.3152534536,11.0312607861,41.5170940171,NA,NA,NA,NA,42.95761785,NA,76.6216329889,NA,4.9850345,NA,NA,6.51680423333,9.25555555556,0.0234351666667,34.5,0.389157511111,0.877777777778,23060,Metropolitan Statistical Area,416257.0,1361.0,305.9,1964.2
"Fort Wayne, IN",Spring,41.1270488277,-85.328425835,9.69865181796,37.787755102,NA,NA,NA,NA,56.7825007366,NA,65.2296208925,NA,5.28383969355,NA,NA,3.79259260606,6.10606060606,0.034396402439,40.2987804878,0.161689677419,0.688172043011,23060,Metropolitan Statistical Area,416257.0,1361.0,305.9,1964.2
"Fort Wayne, IN",Summer,41.1272098166,-85.3295629083,11.5945366376,44.2686567164,NA,NA,NA,NA,69.0090579511,NA,77.5450634293,NA,3.33464672826,NA,NA,5.71852122667,8.6,0.02799275,34.375,0.1124,0.863636363636,23060,Metropolitan Statistical Area,416257.0,1361.0,305.9,1964.2
"Fort Wayne, IN",Winter,41.1292081313,-85.3436771152,15.4479169447,53.1015625,NA,NA,NA,NA,22.2717491456,NA,75.7238833056,NA,5.91587208989,NA,NA,4.62803124,8.86666666667,NA,NA,0.832085697674,3.02325581395,23060,Metropolitan Statistical Area,416257.0,1361.0,305.9,1964.2
"Fresno, CA",Fall,36.7615614101,-119.881071403,16.201282922,55.4294871795,12.3366807978,45.393258427,38.4565217391,33.9402173913,61.6897080256,1006.37961075,68.6547716062,NA,2.86276290751,0.373381798319,6.21288515406,12.7909622768,24.1264916468,0.0231867559055,39.6200787402,0.330371733333,0.455555555556,23420,Metropolitan Statistical Area,930450.0,5958.0,156.2,4216.1
"Fresno, CA",Spring,36.7527242291,-119.916189199,7.17556322772,29.6045977011,8.17019221691,32.1160220994,27.5658914729,25.3798449612,69.2983929723,1002.4701612,44.7142913296,NA,4.42494041166,0.280763903047,3.18005540166,7.56698641758,14.5802197802,0.0415422947977,62.3005780347,0.556177645161,1.21505376344,23420,Metropolitan Statistical Area,930450.0,5958.0,156.2,4216.1
"Fresno, CA",Summer,36.7582520664,-119.895163316,10.4202977419,41.0122850123,10.9266485105,41.4736842105,44.2173913043,39.7536231884,81.5251043289,1000.61559713,42.7341224889,NA,4.01284814154,0.272499163793,3.02873563218,7.86280581111,14.5488888889,0.0417738489484,68.9770554493,0.839117652174,1.97826086957,23420,Metropolitan Statistical Area,930450.0,5958.0,156.2,4216.1
"Fresno, CA",Winter,36.7487844914,-119.925935168,21.5694404103,66.9056122449,14.7922645938,49.6385542169,40.1560283688,33.5035460993,54.045915845,1008.34691786,61.8666258548,NA,2.90642429462,0.453068881459,7.55319148936,15.7768394354,27.9498680739,0.0205575935484,30.2516129032,0.235838255556,0.133333333333,23420,Metropolitan Statistical Area,930450.0,5958.0,156.2,4216.1
"Gadsden, AL",Fall,33.993749,-85.991072,8.78,36.0666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02160975,31.35,NA,NA,23460,Metropolitan Statistical Area,104430.0,535.0,195.2,664.7
"Gadsden, AL",Spring,33.993749,-85.991072,9.63636363636,39.0454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281572043011,37.0430107527,NA,NA,23460,Metropolitan Statistical Area,104430.0,535.0,195.2,664.7
"Gadsden, AL",Summer,33.993749,-85.991072,10.5962962963,43.2592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0232821413043,33.8152173913,NA,NA,23460,Metropolitan Statistical Area,104430.0,535.0,195.2,664.7
"Gadsden, AL",Winter,33.993749,-85.991072,8.41153846154,34.1538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279636190476,32.7619047619,NA,NA,23460,Metropolitan Statistical Area,104430.0,535.0,195.2,664.7
"Gainesville, FL",Fall,29.706111,-82.387778,7.06774193548,28.6774193548,6.4808016648,26.9325842697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208610666667,28.7222222222,NA,NA,23540,Metropolitan Statistical Area,264275.0,1224.7,215.8,2330.5
"Gainesville, FL",Spring,29.706111,-82.387778,7.39393939394,30.3333333333,7.87340645055,32.2555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279102282609,35.1413043478,NA,NA,23540,Metropolitan Statistical Area,264275.0,1224.7,215.8,2330.5
"Gainesville, FL",Summer,29.706111,-82.387778,6.62413793103,27.6206896552,7.61736817714,31.6976744186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166810978261,24.9347826087,NA,NA,23540,Metropolitan Statistical Area,264275.0,1224.7,215.8,2330.5
"Gainesville, FL",Winter,29.706111,-82.387778,6.36956521739,26.4782608696,5.46898910169,22.8620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0239650444444,28.6333333333,NA,NA,23540,Metropolitan Statistical Area,264275.0,1224.7,215.8,2330.5
"Gainesville, GA",Fall,34.30008,-83.81217,7.80714285714,32.1785714286,12.5710043654,49.1666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23580,Metropolitan Statistical Area,179684.0,392.8,457.5,882.2
"Gainesville, GA",Spring,34.30008,-83.81217,9.58518518519,38.8148148148,10.7076659593,41.3456790123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23580,Metropolitan Statistical Area,179684.0,392.8,457.5,882.2
"Gainesville, GA",Summer,34.30008,-83.81217,10.6137931034,41.6896551724,14.6397438636,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23580,Metropolitan Statistical Area,179684.0,392.8,457.5,882.2
"Gainesville, GA",Winter,34.30008,-83.81217,7.77083333333,32.0,7.83392261078,31.3670886076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23580,Metropolitan Statistical Area,179684.0,392.8,457.5,882.2
"Gardnerville Ranchos, NV",Fall,38.897557,-119.732507,9.71503156044,36.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23820,Micropolitan Statistical Area,46997.0,709.7,66.2,984.7
"Gardnerville Ranchos, NV",Spring,38.897557,-119.732507,6.22787298387,25.9032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23820,Micropolitan Statistical Area,46997.0,709.7,66.2,984.7
"Gardnerville Ranchos, NV",Summer,38.897557,-119.732507,5.95961206771,22.1770833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23820,Micropolitan Statistical Area,46997.0,709.7,66.2,984.7
"Gardnerville Ranchos, NV",Winter,38.897557,-119.732507,12.3084193687,45.8539325843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23820,Micropolitan Statistical Area,46997.0,709.7,66.2,984.7
"Gettysburg, PA",Fall,39.92002,-77.30968,8.72010482883,35.2037037037,5.6,23.0,NA,NA,NA,NA,NA,NA,NA,0.3,3.0,2.84948172222,5.72222222222,0.0260042089552,26.6044776119,0.526520539474,3.0,23900,Micropolitan Statistical Area,101407.0,518.7,195.5,915.6
"Gettysburg, PA",Spring,39.92002,-77.30968,6.64993669892,27.1397849462,6.29333333333,25.9333333333,NA,NA,NA,NA,NA,NA,NA,0.302419354839,3.12903225806,1.61345606818,4.04545454545,0.0412419354839,41.7204301075,NA,NA,23900,Micropolitan Statistical Area,101407.0,518.7,195.5,915.6
"Gettysburg, PA",Summer,39.92002,-77.30968,9.11381976879,37.0813953488,8.78,36.1333333333,NA,NA,NA,NA,NA,NA,NA,0.313813402174,3.38043478261,0.539982494505,2.07692307692,0.0372026363636,40.0568181818,NA,NA,23900,Micropolitan Statistical Area,101407.0,518.7,195.5,915.6
"Gettysburg, PA",Winter,39.92002,-77.30968,9.65625996407,36.975308642,12.3,47.2307692308,NA,NA,NA,NA,NA,NA,NA,0.3,3.0,4.27169579518,8.38554216867,0.03044723,30.04,0.571969727273,3.72727272727,23900,Micropolitan Statistical Area,101407.0,518.7,195.5,915.6
"Gillette, WY",Fall,44.0916061767,-105.361568316,3.82760056344,15.8584615385,NA,NA,17.3066729768,15.9484145764,40.062817449,859.834032024,60.8412153686,NA,NA,NA,NA,6.1180451942,15.031884058,0.0290791686747,30.265060241,0.358203922222,3.9,23940,Micropolitan Statistical Area,46133.0,4802.7,9.6,538.1
"Gillette, WY",Spring,44.0854696965,-105.361101442,4.38267103468,18.1965317919,3.23214285714,13.5357142857,14.4557077626,13.3547945205,48.2020030439,858.553870143,63.9856385193,NA,NA,NA,NA,4.74503305376,13.1370967742,0.0352493172043,36.9731182796,0.373657885057,3.32183908046,23940,Micropolitan Statistical Area,46133.0,4802.7,9.6,538.1
"Gillette, WY",Summer,44.0628103708,-105.351069283,5.87350642857,24.1543209877,5.97916666667,24.3333333333,20.9238227147,19.2876269621,66.0442671313,862.570881547,54.4874153339,NA,NA,NA,NA,4.48446501685,11.8174157303,0.0350881684783,38.5923913043,0.342391293478,4.13043478261,23940,Micropolitan Statistical Area,46133.0,4802.7,9.6,538.1
"Gillette, WY",Winter,44.0955084428,-105.364188488,4.04342493373,16.7787878788,1.6375,6.875,13.9501424501,12.8034188034,24.3908209427,858.324860229,67.2991906254,NA,NA,NA,NA,6.05840247911,15.5793871866,0.0336530555556,32.3833333333,1.32185993827,12.5802469136,23940,Micropolitan Statistical Area,46133.0,4802.7,9.6,538.1
"Goldsboro, NC",Fall,35.369214,-77.993893,12.6504700524,47.275,13.86696589,52.68,NA,NA,NA,NA,NA,NA,2.449427125,NA,NA,NA,NA,NA,NA,NA,NA,24140,Metropolitan Statistical Area,122623.0,553.1,221.7,592.8
"Goldsboro, NC",Spring,35.369214,-77.993893,11.4668766617,44.347826087,NA,NA,NA,NA,NA,NA,NA,NA,3.27057622581,NA,NA,NA,NA,NA,NA,NA,NA,24140,Metropolitan Statistical Area,122623.0,553.1,221.7,592.8
"Goldsboro, NC",Summer,35.369214,-77.993893,12.3801216703,46.3173076923,NA,NA,NA,NA,NA,NA,NA,NA,2.17971016304,NA,NA,NA,NA,NA,NA,NA,NA,24140,Metropolitan Statistical Area,122623.0,553.1,221.7,592.8
"Goldsboro, NC",Winter,35.369214,-77.993893,10.2983275,40.4957264957,12.5568840455,49.1818181818,NA,NA,NA,NA,NA,NA,3.41387131646,NA,NA,NA,NA,NA,NA,NA,NA,24140,Metropolitan Statistical Area,122623.0,553.1,221.7,592.8
"Grand Island, NE",Fall,40.942099,-98.364967,6.42142857143,26.3928571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24260,Micropolitan Statistical Area,72726.0,1600.5,45.4,1569.1
"Grand Island, NE",Spring,40.942099,-98.364967,6.88387096774,28.7096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24260,Micropolitan Statistical Area,72726.0,1600.5,45.4,1569.1
"Grand Island, NE",Summer,40.942099,-98.364967,6.90967741935,28.7419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24260,Micropolitan Statistical Area,72726.0,1600.5,45.4,1569.1
"Grand Island, NE",Winter,40.942099,-98.364967,5.85333333333,23.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24260,Micropolitan Statistical Area,72726.0,1600.5,45.4,1569.1
"Grand Junction, CO",Fall,39.063798,-108.561173,7.82215369048,30.925,NA,NA,19.9014084507,18.3943661972,46.64906545,NA,49.573553186,NA,4.332529,0.361137566667,5.46666666667,NA,NA,0.0287333333333,32.0,NA,NA,24300,Metropolitan Statistical Area,146723.0,3329.0,44.1,2015.2
"Grand Junction, CO",Spring,39.063798,-108.561173,5.24954406481,21.6016260163,NA,NA,18.3026315789,16.9868421053,59.554833414,NA,31.5109836344,NA,5.04448600641,0.301971333333,3.11827956989,NA,NA,0.0427522473118,44.5161290323,NA,NA,24300,Metropolitan Statistical Area,146723.0,3329.0,44.1,2015.2
