CBSA Name,month,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Temp,RH,Pressure,Wind,Precip
"Reno-Sparks, NV",7.0,39.525083,-119.807717,4.95714285714,20.6666666667,5.59090909091,23.3636363636,20.9565217391,19.4130434783,0.304057860215,3.27419354839,10.1784561935,22.2258064516,0.041179811828,49.1720430108,NA,NA,"Reno-Sparks, NV7",Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0,78.4435248042,NA,1011.35689424,5.91272480418,17.2
"Reno-Sparks, NV",8.0,39.525083,-119.807717,5.175,21.6,5.3,22.0,21.275,19.725,0.307885306452,3.40322580645,11.8807436129,26.3225806452,0.0433501505376,53.4032258065,NA,NA,"Reno-Sparks, NV8",Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0,72.9937007874,NA,1011.12914439,5.60754473491,5.1
"Reno-Sparks, NV",9.0,39.525083,-119.807717,4.615,19.35,4.91,20.4,25.6078431373,23.6470588235,0.329259255556,4.10555555556,15.8694548333,32.4666666667,0.0343446388889,43.4777777778,NA,NA,"Reno-Sparks, NV9",Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0,67.2341322314,NA,1012.92797784,4.18421614345,NA
"Reno-Sparks, NV",10.0,39.525083,-119.807717,5.45,22.8,5.58,23.2,16.0746268657,14.7910447761,0.351485962366,4.67741935484,17.7443967419,33.5161290323,0.0251288494624,32.8709677419,NA,NA,"Reno-Sparks, NV10",Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0,55.6062266501,NA,1016.98666667,3.69837951681,85.3
"Reno-Sparks, NV",11.0,39.525083,-119.807717,6.57,26.15,6.52,26.3,17.6142857143,16.1714285714,0.443588,7.29444444444,22.5980158667,36.3666666667,0.02314915,28.6277777778,NA,NA,"Reno-Sparks, NV11",Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0,40.1465594059,NA,1019.67627586,5.41701055446,15.7
"Reno-Sparks, NV",12.0,39.525083,-119.807717,7.88054416981,32.0,8.55454545455,33.1818181818,18.4788732394,16.9295774648,0.46730338172,7.41935483871,21.7749914839,35.2258064516,0.0223950913978,26.6720430108,0.427121,1.3,"Reno-Sparks, NV12",Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0,37.9119322034,NA,1015.26987952,4.54594988475,44.1
"Richmond, VA",1.0,37.5194886441,-77.4094761017,9.66101694915,38.1525423729,12.0166666667,46.0,13.7,12.6,0.356586032258,5.0,12.7385665484,23.6989247312,NA,NA,2.84303122581,13.6612903226,"Richmond, VA1",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,36.2045829146,NA,1017.71785714,6.9845261006,156.5
"Richmond, VA",2.0,37.5245822951,-77.4110631148,9.52459016393,38.393442623,10.2875,41.125,7.8,7.2,0.373660714286,5.85714285714,12.7625307857,24.2976190476,NA,NA,2.96640023214,16.0357142857,"Richmond, VA2",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,34.896820623,NA,1012.75727041,7.21122836989,103.0
"Richmond, VA",3.0,37.5247533333,-77.4112873913,7.01304347826,28.4927536232,7.75714285714,31.5714285714,9.54545454545,9.0,0.32930116129,4.61290322581,11.2732827097,26.2580645161,0.0139,12.8,1.56087277419,9.98387096774,"Richmond, VA3",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,51.7298479087,NA,1012.22422145,7.36691224451,218.4
"Richmond, VA",4.0,37.5208060294,-77.409755,9.26764705882,38.0882352941,9.9,40.625,13.7142857143,12.6428571429,0.308888866667,3.43333333333,8.27763866667,21.7111111111,0.03852918,46.7933333333,1.39661835,11.2333333333,"Richmond, VA4",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,61.9220382166,NA,1015.29619048,6.18543579936,61.1
"Richmond, VA",5.0,37.524857,-77.4114985714,9.22142857143,38.1,11.0666666667,44.7777777778,21.5,20.0,0.300940870968,3.12903225806,6.13352662366,17.0322580645,0.0351129612903,44.2451612903,1.29566380645,8.87096774194,"Richmond, VA5",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,69.4462487946,NA,1016.89503464,6.56031886931,101.3
"Richmond, VA",6.0,37.5234664286,-77.4118572857,12.9528571429,49.8,14.5142857143,53.5714285714,18.4,17.04,0.305138866667,3.46666666667,5.70572785833,15.0166666667,0.0363522266667,48.7,1.6284009,11.8166666667,"Richmond, VA6",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,80.4443770314,NA,1014.13277712,6.23445963003,37.0
"Richmond, VA",7.0,37.5255928767,-77.4077010959,13.6534246575,51.4520547945,14.96,55.0,23.75,22.1428571429,0.327957032258,3.93548387097,6.23704032174,15.6347826087,0.0382655806452,54.5935483871,1.71220883871,10.2419354839,"Richmond, VA7",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,82.1904854369,NA,1015.85963091,6.18757408035,32.0
"Richmond, VA",8.0,37.51458,-77.4110712727,12.7054545455,47.6363636364,13.4625,48.875,20.5416666667,19.0,0.415322580645,5.58064516129,6.37382842742,14.4274193548,0.0314716064516,48.0516129032,1.93683185484,10.5483870968,"Richmond, VA8",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,78.0221727019,NA,1015.72520231,4.78202722233,144.7
"Richmond, VA",9.0,37.5230326389,-77.4118841667,10.1666666667,39.3194444444,11.2555555556,42.5555555556,17.68,16.44,0.306620366667,3.46666666667,7.0207507,17.5,0.0354226433566,47.048951049,2.03564126667,8.91666666667,"Richmond, VA9",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,73.7778481013,NA,1015.61761905,6.40621154989,106.1
"Richmond, VA",10.0,37.5233093939,-77.4117881818,7.31818181818,30.2121212121,7.93333333333,32.5555555556,13.6086956522,12.4782608696,0.300033071429,3.85714285714,8.25501305376,18.0537634409,0.024625316129,31.5677419355,1.68775270732,7.20731707317,"Richmond, VA10",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,61.0368136273,NA,1014.9527105,6.63289001809,182.5
"Richmond, VA",11.0,37.5283558108,-77.4157209459,7.39054054054,30.4594594595,7.95714285714,32.4285714286,10.3913043478,9.60869565217,0.387650433333,6.15,12.1875570556,22.5,NA,NA,1.50376741111,6.21111111111,"Richmond, VA11",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,49.7141648107,NA,1020.34081146,5.34675453855,49.9
"Richmond, VA",12.0,37.5243721333,-77.4114196,9.91866666667,38.3733333333,12.1571428571,46.1428571429,12.8461538462,11.8076923077,0.391465080645,6.11290322581,13.5389507097,22.9677419355,NA,NA,2.78763106452,9.04301075269,"Richmond, VA12",Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0,33.77,NA,1016.0948037,6.72791012229,120.4
"Richmond-Berea, KY",1.0,37.738458,-84.284952,10.67,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY1",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",2.0,37.738458,-84.284952,11.83,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY2",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",3.0,37.738458,-84.284952,9.11428571429,37.1428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY3",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",4.0,37.738458,-84.284952,11.1,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY4",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",5.0,37.738458,-84.284952,9.68,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY5",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",6.0,37.738458,-84.284952,10.3777777778,42.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY6",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",7.0,37.738458,-84.284952,12.4777777778,47.7777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY7",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",8.0,37.738458,-84.284952,13.97,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY8",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",9.0,37.738458,-84.284952,9.91,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY9",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",10.0,37.738458,-84.284952,8.32,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY10",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",11.0,37.738458,-84.284952,10.2,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY11",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond-Berea, KY",12.0,37.738458,-84.284952,10.46,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond-Berea, KY12",Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Riverside-San Bernardino-Ontario, CA",1.0,34.0104070896,-117.250507657,11.9828358209,43.1791044776,11.394364895,39.9471544715,21.108490566,19.3844339623,0.482495495601,7.80058651026,19.2789961563,30.8188585608,0.0216656424581,27.8952513966,0.971247604839,2.6935483871,"Riverside-San Bernardino-Ontario, CA1",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,48.8316222062,NA,1011.97781818,4.90584853641,116.7
"Riverside-San Bernardino-Ontario, CA",2.0,34.019903625,-117.25540325,11.9296875,43.1796875,12.943879715,45.5913043478,19.7371134021,17.9690721649,0.401253986441,5.88813559322,15.8262058016,27.6929347826,0.02595556231,32.5288753799,0.945442788991,2.42201834862,"Riverside-San Bernardino-Ontario, CA2",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,49.0945864662,NA,1014.92200957,4.03237184962,61.0
"Riverside-San Bernardino-Ontario, CA",3.0,34.0126209697,-117.231678182,8.20075757576,33.1818181818,10.2320393568,38.4857142857,25.8373786408,23.3325242718,0.340022383387,4.53354632588,13.5004908715,27.758186398,0.034480948856,42.0040376851,1.04421752033,2.55284552846,"Riverside-San Bernardino-Ontario, CA3",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,52.1219029126,NA,1016.63854369,3.9710952699,4.1
"Riverside-San Bernardino-Ontario, CA",4.0,34.0199119853,-117.234067294,10.0360294118,38.5294117647,12.3322562136,44.4128113879,33.7660944206,29.9635193133,0.315179166667,3.75454545455,10.3687157021,21.7340425532,0.0408500187668,51.1943699732,1.73177916667,3.27777777778,"Riverside-San Bernardino-Ontario, CA4",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,53.8361344538,NA,1014.44448598,5.18647729599,21.9
"Riverside-San Bernardino-Ontario, CA",5.0,34.0163877103,-117.241934234,9.95448275862,39.0896551724,13.183315698,47.3884892086,31.2839805825,29.0752427184,0.311081445483,3.47663551402,9.8374125,20.5414507772,0.042982275,56.1894736842,1.49932894624,3.15053763441,"Riverside-San Bernardino-Ontario, CA5",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,59.9630096051,NA,1014.56305525,4.82495525293,0.8
"Riverside-San Bernardino-Ontario, CA",6.0,34.0233741159,-117.250614812,13.7623188406,51.7971014493,18.2103349659,60.373540856,34.9039408867,32.2019704433,0.308014047619,3.29206349206,10.5654292464,19.966507177,0.0485706295369,79.3717146433,0.958851820225,2.43820224719,"Riverside-San Bernardino-Ontario, CA6",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,65.4559528487,NA,1013.29852652,4.20446099804,NA
"Riverside-San Bernardino-Ontario, CA",7.0,34.0237709351,-117.237306818,14.1071428571,52.4090909091,19.7708516755,63.0258302583,34.8528037383,31.9929906542,0.311225361111,3.45061728395,11.2214086217,21.2674698795,0.0466933462002,78.6067551267,0.709555201923,1.89423076923,"Riverside-San Bernardino-Ontario, CA7",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,70.178158668,NA,1012.46539216,4.70885711373,NA
"Riverside-San Bernardino-Ontario, CA",8.0,33.8743728508,-117.192063796,10.9077588232,44.2795031056,15.6922340347,54.0627615063,40.8392857143,36.1674107143,0.340548644118,4.43529411765,14.133187635,27.8710462287,0.043554122449,68.8391356543,0.891275080645,2.31451612903,"Riverside-San Bernardino-Ontario, CA8",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,72.71861521,NA,1011.65965909,4.46619855619,NA
"Riverside-San Bernardino-Ontario, CA",9.0,33.8477989319,-117.192755068,11.6757344555,46.3374233129,16.619361141,55.7843137255,39.010989011,35.0373626374,0.435327242424,6.21818181818,17.7453358313,31.9951100244,0.0389866521739,60.0335403727,1.33124873333,3.76666666667,"Riverside-San Bernardino-Ontario, CA9",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,70.3939563107,NA,1011.64799514,3.85418178641,0.6
"Riverside-San Bernardino-Ontario, CA",10.0,33.8448774121,-117.224583151,10.7675980804,42.619047619,15.4756189,51.7706766917,23.9643652561,21.7817371938,0.369964245509,5.0748502994,13.3900834497,25.1155778894,0.0276874783784,35.127027027,0.750022758333,2.75833333333,"Riverside-San Bernardino-Ontario, CA10",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,61.0904031725,NA,1016.69116279,4.24702702445,19.8
"Riverside-San Bernardino-Ontario, CA",11.0,33.8488503503,-117.208239939,8.69433714213,34.2142857143,11.2690541724,40.19140625,24.0,21.8389261745,0.425610472727,6.72121212121,15.5276448059,28.9238329238,0.0256175835616,31.4602739726,0.597254858333,2.30833333333,"Riverside-San Bernardino-Ontario, CA11",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,52.8611666667,NA,1018.07247451,4.06028579259,11.8
"Riverside-San Bernardino-Ontario, CA",12.0,33.8756516703,-117.193333146,11.6229328757,43.256097561,14.2660862827,48.5037878788,21.4663341646,19.63840399,0.526115407625,8.35483870968,18.0410601025,28.69,0.0181494639456,23.2217687075,1.34184771774,3.40322580645,"Riverside-San Bernardino-Ontario, CA12",Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0,51.5989516129,NA,1016.25310734,4.15762294194,207.7
"Riverton, WY",1.0,42.841049,-108.736277,26.39,81.1,NA,NA,10.375,9.8,NA,NA,1.06251401613,2.6935483871,0.0424181290323,37.8225806452,NA,NA,"Riverton, WY1",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8314319527,NA,1020.65202156,2.35932428436,15.0
"Riverton, WY",2.0,42.841049,-108.736277,16.82,57.9,NA,NA,11.3939393939,10.6666666667,NA,NA,0.680379043478,2.02173913043,0.0441339464286,39.9285714286,NA,NA,"Riverton, WY2",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5543810549,NA,1018.3952381,2.36808412959,28.6
"Riverton, WY",3.0,42.841049,-108.736277,8.9,36.3,NA,NA,11.825,11.0,NA,NA,0.526479235294,1.76470588235,0.0455842096774,42.6935483871,NA,NA,"Riverton, WY3",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2740492611,NA,1014.80322581,4.52426366108,67.3
"Riverton, WY",4.0,42.841049,-108.736277,5.16,21.6,NA,NA,9.95714285714,9.21428571429,NA,NA,0.469278216667,1.46666666667,0.0493327580645,47.8387096774,NA,NA,"Riverton, WY4",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7750472193,NA,1009.03523677,6.61986644281,93.2
"Riverton, WY",5.0,42.841049,-108.736277,3.38,14.2,NA,NA,11.4461538462,10.5846153846,NA,NA,0.321282065574,1.18032786885,0.0462585737705,45.7540983607,NA,NA,"Riverton, WY5",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4205561277,NA,1011.01034946,6.22128894748,145.9
"Riverton, WY",6.0,42.841049,-108.736277,3.17777777778,13.2222222222,NA,NA,10.7647058824,9.85294117647,NA,NA,0.36324235,1.36666666667,0.0459809516129,48.0483870968,NA,NA,"Riverton, WY6",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.220175,NA,1011.54142012,6.1222487472,57.3
"Riverton, WY",7.0,42.841049,-108.736277,8.0,30.1818181818,NA,NA,14.2253521127,13.1267605634,NA,NA,0.418202806452,1.32258064516,0.0464428870968,44.4677419355,NA,NA,"Riverton, WY7",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7089346247,NA,1010.99596774,6.38219622276,27.4
"Riverton, WY",8.0,42.841049,-108.736277,6.03333333333,25.1111111111,NA,NA,12.0,10.9795918367,NA,NA,0.620144258065,1.93548387097,0.0476681451613,45.9032258065,NA,NA,"Riverton, WY8",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6575849941,NA,1010.84758065,7.5905470762,8.8
"Riverton, WY",9.0,42.841049,-108.736277,4.85555555556,20.3333333333,NA,NA,12.0441176471,11.0882352941,NA,NA,0.487266633333,1.6,0.0430668666667,41.4,NA,NA,"Riverton, WY9",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3188235294,NA,1012.29413408,6.08104299085,1.0
"Riverton, WY",10.0,42.841049,-108.736277,6.18,25.8,NA,NA,10.2571428571,9.5,NA,NA,0.839388403226,2.1935483871,0.0386428387097,36.5322580645,NA,NA,"Riverton, WY10",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7727906977,NA,1015.51819407,4.81615241344,4.6
"Riverton, WY",11.0,42.841049,-108.736277,7.65555555556,31.8888888889,NA,NA,6.59677419355,6.29032258065,NA,NA,0.701369872727,2.32727272727,0.0364441525424,34.0677966102,NA,NA,"Riverton, WY11",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6328318584,NA,1015.40152778,4.73638978761,25.2
"Riverton, WY",12.0,42.841049,-108.736277,14.3727272727,52.7272727273,NA,NA,8.83333333333,8.375,NA,NA,1.21329616129,3.22580645161,0.03782532,34.36,NA,NA,"Riverton, WY12",Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2034168565,NA,1016.87496635,3.76347792255,26.1
"Roanoke, VA",1.0,37.2973554211,-79.9887024737,8.12894736842,33.3947368421,NA,NA,13.75,12.75,0.331020129032,4.90322580645,9.5049566129,18.8709677419,NA,NA,2.46078777419,5.77419354839,"Roanoke, VA1",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,33.4097131931,NA,1018.50901639,7.16340348757,182.3
"Roanoke, VA",2.0,37.2973605135,-79.9895935405,10.0108108108,39.2432432432,NA,NA,9.8,9.0,0.392095642857,5.96428571429,9.845548,21.1785714286,NA,NA,2.08896217857,5.5,"Roanoke, VA2",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,32.8556112853,NA,1013.90789809,6.64118222594,74.7
"Roanoke, VA",3.0,37.297346,-79.987054,7.8375,31.9,NA,NA,17.2,16.0,0.339247322581,4.58064516129,8.16142848387,20.0,0.0045,4.0,0.596306677419,2.83870967742,"Roanoke, VA3",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,49.279122807,NA,1012.91198157,6.17088444184,160.2
"Roanoke, VA",4.0,37.297346,-79.987054,10.415,41.55,NA,NA,20.2,18.6,0.341388966667,4.96666666667,8.30657123333,20.7333333333,0.0410305666667,52.8,0.239487266667,1.8,"Roanoke, VA4",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,61.0679865772,NA,1015.54892857,5.71349335129,53.3
"Roanoke, VA",5.0,37.2973416341,-79.9862900732,9.28048780488,38.512195122,NA,NA,18.6,17.4,0.303225806452,3.16129032258,4.38785870968,10.935483871,0.0336559354839,41.4516129032,0.184801032258,0.612903225806,"Roanoke, VA5",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,67.0546218487,NA,1017.13168203,4.90564789513,230.5
"Roanoke, VA",6.0,37.297346,-79.987054,12.34,49.35,NA,NA,19.0,17.6,0.300833333333,3.13333333333,4.347645,11.5666666667,0.0367000333333,44.9,1.19504836667,3.53333333333,"Roanoke, VA6",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,77.4584597961,NA,1015.16991677,5.28441417975,44.4
"Roanoke, VA",7.0,37.2973545238,-79.9885454762,13.5476190476,51.4761904762,NA,NA,25.8333333333,24.1666666667,0.3,3.0,4.95079474194,13.3870967742,0.0369140645161,50.8387096774,1.17809935484,3.29032258065,"Roanoke, VA7",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,78.4311966701,NA,1016.93811189,4.26422259119,182.8
"Roanoke, VA",8.0,37.2973416341,-79.9862900732,14.5609756098,53.1463414634,NA,NA,23.0,21.4,0.300672032258,3.06451612903,4.65848790323,10.7741935484,0.0309538387097,41.3548387097,0.176283354839,0.806451612903,"Roanoke, VA8",Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0,75.2230811808,NA,1016.43536866,3.62460526179,203.7
